session_date,loss__log_ridge_harq__B0,loss__log_ridge_harq__B1,loss__log_ridge_harq__B2,loss__lightgbm_qlike__B0,loss__lightgbm_qlike__B1,loss__lightgbm_qlike__B2
2024-12-10,0.15673463175518743,0.15601619489447943,0.1538743464457888,0.18314737027065886,0.18877682931890585,0.16402369756481236
2024-12-11,0.13575361285993356,0.150822012242708,0.1367641769334361,0.13125088278300626,0.14111683611228076,0.13570105935035326
2024-12-12,0.09182087090422615,0.09572116699138829,0.09950981867864657,0.09668660035625896,0.11001976802543396,0.1013495916792843
2024-12-13,0.10765878488365845,0.1076410995508685,0.10529651267354713,0.10812434788674541,0.10862225262338594,0.10018753476266812
2024-12-16,0.147337326818052,0.14932728023583738,0.152244674783761,0.1608462710627236,0.15974412313425984,0.16005700611211446
2024-12-17,0.13554459945805972,0.14244427006482616,0.14205991536717896,0.14367655539013405,0.16043358947452604,0.15731202233306316
2024-12-18,0.5241023816402418,0.5024630584623054,0.48976974366622444,0.48302419347848247,0.5056754486343491,0.4794059166004268
2024-12-19,0.10565785459828332,0.1141692143664969,0.11080937574306408,0.1274881415041251,0.11952103023461895,0.12277912812415577
2024-12-20,0.11623118557144337,0.11676460890814992,0.11551024038660591,0.11425247936507492,0.1219065238804366,0.11916237773789318
2024-12-23,0.15992179188714226,0.15249359205769922,0.15049835961390493,0.15089492402234683,0.156210255717261,0.15186731025620517
2024-12-24,0.1913542990653484,0.18960469273367864,0.18917237848355076,0.1578318872787805,0.15992873408695432,0.15236866267467145
2024-12-26,0.1253213968377257,0.1251006952036385,0.13017443248219496,0.12591513043979138,0.13476085775218413,0.12976161497219132
2024-12-27,0.08350138782535965,0.07970993090725002,0.08221420537353989,0.0940383394096664,0.0954208306044003,0.09676425252787096
2024-12-30,0.13944030950514286,0.14166733299675316,0.13783090784602117,0.1471276215037551,0.15935158053382345,0.15444279837062722
2024-12-31,0.12601863526575588,0.12989387615518877,0.13150246958510317,0.1527354505356368,0.15408382757597877,0.14724283687842274
2025-01-02,0.13383094204554905,0.14630444203312795,0.15472728521084564,0.1599972456261371,0.1688767103603859,0.1630464612954214
2025-01-03,0.1461250363871033,0.13239131260697728,0.13208106301306802,0.13081999099888922,0.12103971114208478,0.1202315974927149
2025-01-06,0.15085817623056233,0.1484783629043544,0.15180196756159423,0.14714480609517774,0.14650157397222227,0.14824448424013395
2025-01-07,0.13535048022197374,0.13521978394952014,0.13827487155500776,0.13248527671386043,0.13548374518650527,0.13470762456387098
2025-01-08,0.14715639730440822,0.1485544932946722,0.14952512656375724,0.14549009530522916,0.15019710564592811,0.1510676150129807
2025-01-10,0.11302242380336265,0.11371552468050633,0.11196361099313316,0.11503914792103415,0.11728213025271572,0.11646876458308465
2025-01-13,0.09661297699305878,0.09349416674001793,0.09279601425734546,0.10178245041255946,0.10292043616320884,0.10274603013849466
2025-01-14,0.14999861865209319,0.14844401497529627,0.15014923606050992,0.16213345600830723,0.16315467950835752,0.16675934297189055
2025-01-15,0.11943932499355857,0.11706912968232297,0.11855952064354373,0.12837809577598347,0.12636966819940254,0.12772312639427696
2025-01-16,0.13268212980631275,0.1390620493026163,0.1340739688673962,0.13202950806123917,0.1337053838938456,0.12978760850274104
2025-01-17,0.18652720645991505,0.18573526530785678,0.1786399638909042,0.18914276822272227,0.18018184956692632,0.1706486505404847
2025-01-21,0.18042221863260988,0.1831856439070015,0.179976835239433,0.1913126316521545,0.1896327315363008,0.18047964474092168
2025-01-22,0.16213529718530284,0.1642779764822517,0.1655002006950074,0.17207043359532867,0.17352516187236114,0.1706639757348433
2025-01-23,0.13431439855295096,0.13624624592272352,0.13690075861931558,0.13500912856345318,0.14075592791995553,0.14418491768997718
2025-01-24,0.2538449477399797,0.252943962977414,0.24008884553090082,0.25623256537997224,0.2471580567191152,0.24427679246973444
2025-02-25,0.11629486553076175,0.12483131840355816,0.12571106609366026,0.15766064750366907,0.14284849504148306,0.13854520321210437
2025-02-26,0.11887833671912396,0.11772041060862769,0.11413642362018657,0.11380416452949853,0.11485941763406383,0.11499362399131728
2025-02-27,0.10287762647977217,0.10489864567952716,0.10038804857224719,0.1114688405475474,0.1104559750314979,0.10696583228335615
2025-02-28,0.12782643674945995,0.13282624045184205,0.13303628230132197,0.138273347063291,0.14611918163228516,0.14631970207800246
2025-03-03,0.21015424176691758,0.21710018124069078,0.1942964712568788,0.20896466664885982,0.19771094544918885,0.2010732236325541
2025-03-04,0.12400395089831147,0.119483933026429,0.1030354484975785,0.11826141426040288,0.11945084214629925,0.1179828728344544
2025-03-05,0.1640282981403004,0.16198867144004978,0.14326110529031985,0.14907359039930795,0.14873471813876257,0.15035408669072595
2025-03-06,0.17024970005105367,0.16676911110791506,0.15654928292828593,0.17276663501379574,0.1672712933852555,0.16733081453580712
2025-03-07,0.1388603368354123,0.1384712836850677,0.12767037250179095,0.12874590219400636,0.12411451200641337,0.12325475398539554
2025-03-10,0.12181401772623608,0.1100750978975858,0.10128161287459286,0.10693070383501975,0.09444745143410223,0.09076210167577291
2025-03-11,0.12045323362681581,0.11616763964976623,0.10749836488156028,0.1514374410462049,0.1385200192285864,0.1412724118807361
2025-03-12,0.14740095565162462,0.1449331942096206,0.14583979275976033,0.15327512570017507,0.14840836374430252,0.14515154032006297
2025-03-13,0.07627241189425651,0.07936223954184429,0.07883530785260529,0.07437803116178485,0.07691695691938508,0.07934581218035443
2025-03-14,0.09339070566436358,0.098823267627163,0.09985330670758615,0.08880269374950422,0.09136035734539516,0.09319924418337427
2025-03-17,0.07717060585674146,0.07776538031228632,0.08322826557201131,0.0797728227721587,0.08232738100075275,0.0806533819494932
2025-03-18,0.1213327413324299,0.12260505142743881,0.12275494678560935,0.12088638025349617,0.11886497154543257,0.11846248267077096
2025-03-19,0.34209901154769545,0.33116781835089887,0.32071350223084677,0.2841731779125032,0.26682474389337024,0.29384059164535037
2025-03-20,0.10740823111152259,0.10447229606086249,0.10572910864231518,0.10825126941801584,0.10443757174959727,0.10295862077031098
2025-03-21,0.07183481231855907,0.07166108906742735,0.07346609777823931,0.07431672117599364,0.07602980726246654,0.07263239178277957
2025-03-24,0.13179022179845468,0.1289399358700265,0.1267381554298177,0.12928487818906462,0.1320393383789824,0.13362756714779878
2025-03-25,0.29611897922999725,0.29504087501927917,0.307054895728106,0.2961572088944972,0.2815766329696238,0.27413534155633296
2025-03-26,0.09020590657985926,0.08757960454777863,0.08589636143898495,0.0958004647844012,0.0895816413771191,0.09149238401624982
2025-03-27,0.10370148029511628,0.10130712319255301,0.10250074934637436,0.09896313859749577,0.09813342900437017,0.09742505540615022
2025-03-28,0.10604257628206026,0.10564146870267448,0.11118861812594998,0.11754280831817741,0.11241875460195115,0.11184732453485784
2025-03-31,0.10111680989119975,0.09793076186522919,0.08973472319618585,0.10644906736136732,0.09415504675012,0.09009875644960769
2025-04-01,0.0935592413844711,0.09388678067104532,0.08784146596275007,0.08683948729628116,0.09328517714653722,0.09079298024530143
2025-04-02,0.3471470819266787,0.33296487893227084,0.3373033623178872,0.383108636476406,0.34816955664525695,0.35046392716368285
2025-04-03,0.08450713607367911,0.08873719577935722,0.08615918229757535,0.0885095708058063,0.08752725648379707,0.08420913582767016
2025-04-07,0.8847246675196407,0.8179481385884694,0.8064087091100655,1.580477939332902,1.4592282922399056,1.8036454927237917
2025-04-08,0.13659633041900643,0.15240660020273336,0.14214418231879364,0.14294668902524163,0.1681338134867607,0.15868216973814578
2025-04-09,1.8695091932917591,1.595630888048546,1.6115987918117367,2.2217683538978785,1.979898920289451,1.9012007375902469
2025-04-10,0.13258110632218903,0.13665394748867615,0.14659905651220068,0.1683896500318719,0.18000858101768477,0.17898433443067785
2025-04-11,0.11495956148404944,0.1302058832890619,0.12068601006357083,0.13295811226481652,0.1645028889869359,0.19733128218815663
2025-04-14,0.15682252948157774,0.13989121980389488,0.14003310292969914,0.13575831544406566,0.1474236100433152,0.14827885295364032
2025-04-15,0.11895035422567397,0.1044190557266624,0.10539532885327234,0.10963604264765796,0.11301684195489144,0.11214708350612572
2025-04-16,0.2232206875920405,0.23082824413986047,0.2316187709355744,0.22315206098938026,0.22409937770794508,0.22876172667825248
2025-04-17,0.12799137984462897,0.13097593530240273,0.1482075701845981,0.1678619501328441,0.14572232476874875,0.18047784877546144
2025-04-21,0.09714476115217574,0.12008910591239529,0.09933906567231786,0.0729846634706585,0.10667441604939731,0.10967096881968942
2025-04-22,0.3069381117408982,0.2984147348296488,0.3127516240755767,0.32992894888491275,0.28940908876080323,0.30034487705622853
2025-04-23,0.12116395896825384,0.12385960001382407,0.12650325263719747,0.12009924282992357,0.11391504230452015,0.11341701292504637
2025-04-24,0.08995345632102057,0.10492524597758619,0.09437990395239915,0.0782052964519095,0.0854878235590563,0.08261650587615028
2025-04-25,0.21094112404124535,0.20680739667402556,0.1892480738879804,0.22228319579057088,0.21622445954414715,0.21177673460522314
2025-04-28,0.08899370238384267,0.09127277236141244,0.08858124558961784,0.09879392441417904,0.10447501730038301,0.10425663536643741
2025-04-29,0.1733016414616629,0.1803852060885104,0.17445344337794308,0.16786746268248665,0.17575012990095149,0.17609095699645663
2025-04-30,0.23235281448919243,0.2174639771466879,0.21849723501568655,0.22393499846963608,0.20843261965818347,0.20991046824976525
2025-05-01,0.1450018759959413,0.15155329274280235,0.1501424201643331,0.14085580470936374,0.1382467317213804,0.14541477040169853
2025-05-02,0.15152751676109472,0.1448790169955773,0.14023552071550696,0.15493199609902428,0.15651781918319044,0.1547091213930953
2025-05-05,0.11355552082857982,0.11274012563115719,0.112539076604585,0.13210608659694448,0.12059748698682325,0.11978725239771493
2025-05-06,0.22863299969416806,0.22194600462387226,0.22297443914446294,0.21919425857616792,0.22142562069559016,0.22758159299944367
2025-05-07,0.23913867846200385,0.2217384951402619,0.22868315960199195,0.18230740368971135,0.19291421786841392,0.1898718273523017
2025-05-08,0.11496867370364412,0.11554343301690755,0.12182213072506322,0.12893415036438372,0.11828834231171174,0.11962598975146803
2025-05-09,0.11961831213921247,0.11930161536070799,0.11700113242859667,0.12899857694755132,0.12526927590830592,0.12403481896801816
2025-05-12,0.12741328970883198,0.12208524617515044,0.12475442332502575,0.11530620993637201,0.11185906916253384,0.11455183530396518
2025-05-13,0.12371150003883995,0.12406562590046359,0.11965544468006324,0.12356709876888154,0.124788844112618,0.1184032389918932
2025-05-14,0.17169584399948637,0.17143245455628722,0.1697663709631818,0.1772881483531106,0.17205455903991365,0.17080257727458395
2025-05-15,0.3797300457899027,0.34670856205152645,0.35885105779228504,0.44626203857021074,0.40558968690791614,0.42489283592731414
2025-05-16,0.1081093430386942,0.10863108256679611,0.10751868578784285,0.10637345681668352,0.10159940785880169,0.10100494049243809
2025-05-19,0.11834529778275464,0.11600302313514615,0.11594746024651054,0.1111689908992627,0.10891563807330351,0.10949783964299352
2025-05-20,0.21741406728629453,0.2163708479211068,0.20656271549116467,0.2187816815525867,0.21002786865398151,0.21021124058378218
2025-05-21,0.5372738517848014,0.5014435948430173,0.46390526933397846,0.48173571253134667,0.4817371350914211,0.46463015071455244
2025-05-22,0.2123049094276456,0.21478235112572944,0.2297522536964265,0.2034567863948433,0.19738743351737317,0.2022791022115155
2025-05-23,0.14633563861108276,0.14791567975977868,0.14619903713805563,0.15304342011971298,0.1471066104496988,0.14612398208559307
2025-05-27,0.11616980375246201,0.12608524042166927,0.12883533697732066,0.11870653774683455,0.11559108415737541,0.11787763342002372
2025-05-28,0.18374346824518853,0.19074211743725658,0.18449219153035257,0.18251135183132847,0.1869129709015626,0.1842365690244839
2025-05-29,0.21058025501343006,0.20310253992912672,0.2083615124501205,0.21170513653664533,0.2181104790098192,0.21595693449113254
2025-05-30,0.19983957945503494,0.19730043814924667,0.18850503244400044,0.20780311185273656,0.21168683315487635,0.20686113282800542
2025-06-02,0.14367621200366099,0.14152900055854947,0.13892893435048867,0.14360870602192297,0.12841397056386036,0.13022154923647716
2025-06-03,0.18830054494737425,0.18488604366683936,0.18312803407812858,0.18087533877213055,0.1732107841091509,0.17182470732413987
2025-06-04,0.3165810986719861,0.31454330167681793,0.33206466043081867,0.35915094794701474,0.3354125316467624,0.346968830578034
2025-06-05,0.3901443651329746,0.34255381624945197,0.3286063044445015,0.3362094416109862,0.3558945926128418,0.3493458027594478
2025-06-06,0.1518629729210794,0.1505526655781206,0.14654093092823806,0.15423004050403363,0.14599922456564624,0.14142972206602702
2025-06-09,0.4177799142452016,0.4005151585736475,0.38257539273303554,0.42733715114714954,0.3970687293344952,0.38401330200075773
2025-06-10,0.2511749310103021,0.24857405747239733,0.24422264951462594,0.24835088967461813,0.24995595348354627,0.2516736906136567
2025-06-11,0.2087738482716437,0.19877250699274054,0.20049748492037664,0.19953996552914025,0.20851294645591167,0.20928926507518728
2025-06-12,0.17532649238979955,0.17941951221436048,0.18194117682393415,0.190212957926841,0.20410242991539565,0.20103544318184163
2025-06-13,0.14600242691318302,0.14703010862146965,0.14928400998919658,0.1595601061542386,0.1517392014514812,0.16041964002133344
2025-06-16,0.15361772826086692,0.152577446470673,0.15039926309127127,0.14498832263693504,0.14655799865564192,0.13930574100477433
2025-06-17,0.11463053116363832,0.11573183394364417,0.11815664738550784,0.11323053177220488,0.11240838170385743,0.11400560093832142
2025-06-18,0.24695096025927832,0.2277782322102343,0.22499294540448486,0.2127916871153216,0.212311663969017,0.2251232211315007
2025-06-20,0.11251274439367076,0.1120365128429656,0.11434963948801713,0.1040663965414727,0.10984443233582504,0.11029766117183883
2025-06-23,0.19786099012185962,0.19646697969213603,0.19358517453481391,0.20181551178540427,0.19863412612094108,0.19586751362230428
2025-06-24,0.16038887371611044,0.1584800164220535,0.16030766129028806,0.17592172126584485,0.16655749184622706,0.1557670725023845
2025-06-25,0.1483459114890509,0.1488924538665317,0.1483047248964444,0.15461549723176782,0.14395108950924637,0.14168107151432402
2025-06-26,0.1850998272520874,0.1830368758375447,0.1765623253965433,0.17321684597708434,0.17758593590866703,0.17868210007683757
2025-06-27,0.19355210556024072,0.19892051944265443,0.198245660847612,0.21770679613286467,0.21614591405954123,0.21101654569677367
2025-06-30,0.42475117535997403,0.42527026698870984,0.42442104173627243,0.4465451464467865,0.43857822302374005,0.4224165976534016
2025-07-01,0.17836246800695035,0.17609884077481466,0.16649245792943498,0.1682900314641379,0.1658949440738827,0.1622421494442856
2025-07-02,0.1760218151376054,0.17813915749638976,0.17503450458130052,0.19304136625768376,0.19983004560033554,0.18953142671813797
2025-07-03,0.11829261030484385,0.11804555994954095,0.11507206602171773,0.1185181101964486,0.12292022636509398,0.11815258545905404
2025-07-07,0.25334737659624945,0.2553926082649823,0.25375438966327896,0.2621497067834919,0.25322332804125686,0.2638500137451357
2025-07-08,0.37281700425710484,0.380578436074424,0.3615567724313286,0.39637435668838417,0.3836513615069759,0.3908055791752976
2025-07-09,0.2427816338595089,0.2411385790710562,0.24011458477255043,0.2514133253139114,0.2432755039036231,0.2367444665622721
2025-07-10,0.13864760647795116,0.1414307624704704,0.14257610315675165,0.1529423309420267,0.1469451998232049,0.14358438498867096
2025-07-11,0.1514066946993817,0.15975487277742506,0.1561012756250038,0.15915827487693787,0.15302547766774235,0.1526707340707315
2025-07-14,0.1455623064159697,0.14756306122994187,0.15186815138894416,0.17298832950330734,0.17487655794336662,0.16771690070610776
2025-07-15,0.11667452273277718,0.11643075623014414,0.11944707679315109,0.12669254134932315,0.12344866724777853,0.12600792195783542
2025-07-16,0.2294870026125937,0.2349255729258564,0.23810128382274973,0.24680629163355183,0.23988078834777385,0.23702853296351867
2025-07-17,0.2552344633515546,0.251497978988345,0.25225725355527906,0.26066142721491875,0.2617059763829265,0.25955360592974563
2025-07-18,0.1834815627667875,0.1788759510329123,0.1780349206799445,0.1782258876635113,0.17248579170218648,0.16375707494639416
2025-07-21,0.12452911259661802,0.12447241459332876,0.12183241375018035,0.14878732358261706,0.15327983386698082,0.15168221847714072
2025-07-22,0.18308472635103534,0.18008557973007702,0.18031910214118615,0.1773811446063104,0.17882479813526878,0.184694747990953
2025-07-23,0.234740338994701,0.23487637752316262,0.23202962489266757,0.2413447290135661,0.24164021547965495,0.23866719665062183
2025-07-24,0.1258996078540318,0.1297772416850087,0.12791875398708713,0.11471127707488854,0.11914062557732207,0.12102879058029425
2025-07-25,0.1367358360332573,0.1388221324674296,0.139343429598317,0.14192387438813156,0.16048201849832222,0.14291160096784317
2025-07-28,0.16802283757994116,0.1705238220197217,0.16835245132244706,0.16486943667679235,0.17085778268625287,0.16447671610283832
2025-07-29,0.1537735013827766,0.1516711145232986,0.15102948820104978,0.15908399043318375,0.1619994764910929,0.15651257883842856
2025-07-30,0.25527159659034576,0.2483805569577133,0.23145012057874634,0.238491439367727,0.2442143317387532,0.22872294133137186
2025-07-31,0.12758550078328176,0.13094377113668348,0.1288310775232078,0.12914587478253,0.13609252240039596,0.1337140006725613
2025-08-01,0.1064275322172571,0.09599295878487095,0.0925540635679184,0.09086146273635999,0.09320085673431022,0.09076936145054391
2025-08-04,0.15147081873505466,0.14792126723528617,0.14600811674033853,0.14315649944705439,0.14881397034916377,0.14369294581937503
2025-08-05,0.11609616180296356,0.1115413261447404,0.10914926551088977,0.10801674158471049,0.10098313178663659,0.1015598459558666
2025-08-06,0.12923410553853035,0.12893282174316065,0.1304855512560957,0.12794375441653083,0.1249132762559551,0.12202673466246261
2025-08-07,0.1202735904372168,0.12056114127209937,0.12450194547511924,0.12129281058883358,0.12288969318184384,0.12447418278765754
2025-08-08,0.1635215939603092,0.16322163841765983,0.15714698757802656,0.15737220657302428,0.1639857114836101,0.16005744464356875
2025-08-11,0.12274720934095273,0.12040426861162802,0.12137912673172091,0.12091450347179099,0.12082321508555477,0.11746117260967164
2025-08-12,0.16888985684394375,0.1688501164924753,0.16514557543603398,0.17200862217114143,0.17217875644265432,0.1673031993702332
2025-08-13,0.38033876771274944,0.38327145601502927,0.3949454729620779,0.37672552815639637,0.37432279679990527,0.378210204658032
2025-08-14,0.1999679563342173,0.19552036711896473,0.193631993352025,0.20445912342882436,0.20353355534218945,0.20461782441329066
2025-08-15,0.16529436730907163,0.16232841639472426,0.15714511023401068,0.1532095632223072,0.14916761086087624,0.1504327870106372
2025-08-18,0.1898133439204701,0.18555232491405294,0.1834516301917686,0.174152883692871,0.17686739067171287,0.16669336704317905
2025-08-19,0.15979815169197473,0.1611227377090044,0.16420505646248099,0.1581642438968208,0.15894406650880977,0.1593763117898371
2025-08-20,0.11726214499091338,0.11700273677685157,0.11748446247372625,0.12299137858333682,0.12082323189388894,0.12297156145092651
2025-08-21,0.11510149048847518,0.12021269088194013,0.12245912895829876,0.11438620717256036,0.11674921657411928,0.11899684960100511
2025-08-22,0.2077382145397693,0.19842117924190183,0.19802077372093144,0.22562134093752848,0.22117553727616387,0.21191144922818209
2025-08-25,0.17142889377770154,0.16611665256163652,0.16994383462773646,0.17627378573279695,0.16565025830644856,0.16534231833638194
2025-08-26,0.1821781299666891,0.1846251232721854,0.18650502458329768,0.1956251927669248,0.19350300657070377,0.18607978025208027
2025-08-27,0.27343636515266184,0.26518717311317785,0.2577359482544263,0.2683008009557641,0.26316771589890076,0.26551523120218296
2025-08-28,0.12413705498663619,0.12539893185005624,0.12632385222844245,0.11659711434450054,0.11481398427344953,0.1124009185004637
2025-08-29,0.1680051372168538,0.16583309858803116,0.1681551786044123,0.16886134508620562,0.16673279194382165,0.16531623908220336
2025-09-02,0.20434299154529714,0.2005912525118122,0.201316647592068,0.2191268691610405,0.20599336748167338,0.20797461144935925
2025-09-03,0.09178588095996865,0.09063164004386415,0.09042695648974368,0.08982609904419618,0.08965138591951087,0.09209111954341893
2025-09-04,0.11083169014395172,0.10988635392159757,0.10935456215458343,0.10040746281922415,0.10593812173753835,0.10662943008984703
2025-09-05,0.12101917071765904,0.11935571614443054,0.11620140780723015,0.1258692713332573,0.14459839173241953,0.13873967052604416
2025-09-08,0.1347829895248537,0.12993623076053304,0.13101354635208998,0.13145527446757618,0.1292929703654608,0.12792081909160039
2025-09-09,0.24790452339991553,0.2510592882475086,0.24398675044820264,0.23302916011785482,0.2239471101037214,0.23806953330453032
2025-09-10,0.11570828358094526,0.115330067396478,0.11452932257780568,0.11746970416324658,0.11397974328493499,0.11608620887465736
2025-09-11,0.16600011792406108,0.16633469091592581,0.16417987956639443,0.1596578248183094,0.16383501011212684,0.16641590565958675
2025-09-12,0.2627018891960156,0.2542730169879085,0.2530948442695607,0.23937952362727277,0.2500525478998525,0.241404968293638
2025-09-15,0.17864257322071428,0.17894298183328064,0.1725450371088201,0.17556082184325583,0.1778485916540503,0.1716435891933047
2025-09-16,0.13382148549778058,0.13498901394618737,0.13184830926253763,0.13590141425632676,0.1373240409345482,0.1373225413252557
2025-09-17,0.6033341580499245,0.5551753664695618,0.5292356877413216,0.5470517221877867,0.4474156013231747,0.4605652437829495
2025-09-18,0.14704363610877894,0.1512082445133402,0.14989043273032665,0.1567387343619594,0.15334455614009193,0.15213868950398426
2025-09-19,0.12472512835744766,0.12425070734764886,0.12100582349127724,0.12595841822255072,0.1233251647018287,0.12431510603600222
2025-09-22,0.3555116370782822,0.35411149932419,0.34961610981563584,0.30258529055236794,0.32798706231557445,0.28557806037997197
2025-09-23,0.21061772122508224,0.21109253713843415,0.2084079402252287,0.21587478884956257,0.212172851296672,0.20949288381422546
2025-09-24,0.12601922507374688,0.12839106941303874,0.13080318129345933,0.11998921302109311,0.11583615967654831,0.11992117526039985
2025-09-25,0.13499016736185113,0.1349916085294522,0.13143856912700788,0.14025338887818006,0.1363931551544927,0.13734044711523472
2025-09-26,0.12692113268414293,0.12433166972676672,0.12691130803294393,0.11054553599726209,0.10711661542264916,0.10520401395523697
2025-09-29,0.16042676291471636,0.15621606493615128,0.15735157419889725,0.15766539688710093,0.16053072947042477,0.1581449373438358
2025-09-30,0.141672327948991,0.1412063863670466,0.14410238448848936,0.13159654433148743,0.12670488660474466,0.12964668195648493
2025-10-01,0.16388418201648455,0.16154399377047887,0.16021851098762613,0.15559163248466748,0.15869596005308823,0.15649566904732157
2025-10-02,0.1847310829791804,0.18668116724098685,0.1872951454598143,0.1963161011674397,0.19548843147585063,0.19540130411657064
2025-10-03,0.2131264947401091,0.2060812352656833,0.19900662676525752,0.20372401481949165,0.19783574012609764,0.19268665458744771
2025-10-06,0.2102473700136469,0.21013525216804727,0.21475258657438054,0.21131080617683218,0.20306749077442834,0.20712192917710512
2025-10-07,0.23978587855373215,0.2463578973448265,0.2418812032924612,0.24252035848980893,0.245639925145569,0.2418432262510801
2025-10-08,0.1341518256229782,0.1401245576326967,0.13817983443231194,0.1246073606320859,0.13144518138531502,0.13248907473506918
2025-10-09,0.1909367979614528,0.18369808899724982,0.18012132847915907,0.1983481389950427,0.206515880653681,0.2018788224009642
2025-10-10,0.5702188741629995,0.5759397083096421,0.5637493870933326,0.6561353718168604,0.6235324747738552,0.6504196950589526
2025-10-13,0.1330841729350201,0.12507660686190825,0.12386577708679575,0.10579566133047617,0.10429963206798519,0.10649630155262751
2025-10-14,0.17380421389116704,0.17184854210738554,0.17786037275231248,0.18866869231019912,0.1863843742838216,0.1876444080343516
2025-10-15,0.19889341210795242,0.19521750039745253,0.1996258463673426,0.178630503912835,0.17928366333668108,0.1813082240168482
2025-10-16,0.15214469107215653,0.15136123056919895,0.14777275789011157,0.1613953102155505,0.1581176580676195,0.15556406654231533
2025-10-17,0.0778637551370499,0.07434761819414591,0.07611695072586204,0.07361834758142553,0.07821169628675918,0.07605112064906792
2025-10-20,0.17484692994893977,0.19594452896499595,0.2587474822957579,0.17226143303593497,0.1816910791285703,0.18311717002650493
2025-10-21,0.17072648988778807,0.17490450278174494,0.173135433536291,0.16131056843449113,0.16623003100855702,0.16949623138983186
2025-10-22,0.3408620652716295,0.32518849557441815,0.3347585780429465,0.3298212464465266,0.3338143059711045,0.35692512697510265
2025-10-23,0.1652806114044653,0.17183495420318762,0.17152620656310333,0.1524126908270346,0.16092016529946304,0.1782263213545735
