session_date,forecast__log_ridge_harq__B0,loss__log_ridge_harq__B0,forecast__log_ridge_harq__B1,loss__log_ridge_harq__B1,forecast__log_ridge_harq__B2,loss__log_ridge_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2026-08-17,7.87025419693714e-06,0.3947622884995396,7.451465541420011e-06,0.42822449141398894,7.455009996979969e-06,0.43936935239736546,7.534473564787525e-06,0.38274337059572755,7.416630545566835e-06,0.40542701860824587,7.938807660998281e-06,0.4062575447172585,9.781065401170168e-06
2026-08-18,1.1399563285136859e-05,0.06393018171813722,1.130779652036076e-05,0.06457456529947186,1.1434900975165721e-05,0.06461628906022154,1.0487638803900556e-05,0.06409340169057265,1.0550104001308839e-05,0.06373840947317351,1.0665741022167658e-05,0.06421469117331728,1.0349028934752245e-05
2026-08-19,1.2949285620307549e-05,0.11225411199221247,1.2634845661069453e-05,0.11173548999559468,1.2546503911983502e-05,0.11119144050685069,1.2296305624781475e-05,0.1016665385975397,1.2214354286110832e-05,0.09129710105805315,1.2587273016328767e-05,0.09607465202702516,1.1892505235329621e-05
2026-08-20,1.11264016480623e-05,0.13115749251336922,1.1305768131567666e-05,0.13378524909282877,1.1343560238541976e-05,0.13578617313507288,1.0768127568955105e-05,0.12447415136919975,1.0588261748385213e-05,0.12505984381962074,1.0749223374179927e-05,0.12808032851924203,9.534817331544685e-06
2026-08-21,1.2064348740984168e-05,0.10335215359716605,1.1984492220914138e-05,0.10559410509950147,1.186516105027359e-05,0.10300150811527813,1.1689543842661945e-05,0.09864663967351689,1.1781177811037883e-05,0.09433924232978001,1.1987646578327707e-05,0.09667868225120906,1.2541900077978301e-05
2026-08-24,1.0596600228247977e-05,0.10235147664782988,1.0144030937172154e-05,0.10209967046377764,1.0161412994752407e-05,0.10430581523319553,9.947353383336621e-06,0.09477735430776,9.820554071578493e-06,0.09006114940238602,1.0199099185099014e-05,0.09690690051055101,9.698983744501972e-06
2026-08-25,9.015439021194264e-06,0.17330219358692633,9.180467480254717e-06,0.17096426810969645,9.232255696086994e-06,0.16941182462727214,9.155105026673764e-06,0.16221452342723078,9.102844843432484e-06,0.15769442907100442,9.187070619992366e-06,0.1551642010377324,9.436788972927418e-06
2026-08-26,1.289928912154806e-05,0.09704064214369963,1.3128077517822008e-05,0.0955751180253784,1.3075956148987154e-05,0.09552061030562896,1.3106257772785933e-05,0.10797558430684494,1.2650608734838262e-05,0.10520678752259953,1.2754847687809963e-05,0.09649937333306241,1.2327197844269619e-05
2026-08-27,1.703082974627676e-05,0.11476213635236182,1.6906957417790915e-05,0.11506903983467591,1.7016631449936977e-05,0.11274799095568348,1.5955290852886997e-05,0.10573299433443002,1.5636031391239977e-05,0.10614805945518037,1.5329055959661345e-05,0.10608720305203619,1.553708015227015e-05
2026-08-28,1.7142495489446452e-05,0.07828028633848956,1.606343827742492e-05,0.07696147627094362,1.6173137611706155e-05,0.07700619074026105,1.5884205864896025e-05,0.08097302830114315,1.5038105115763518e-05,0.08779352082211032,1.5434076181256183e-05,0.086919466186951,1.6358561873263992e-05
2026-08-31,1.2823863744886849e-05,1.4204408464827425,1.2104304794258662e-05,1.4150356844635368,1.2060377588957574e-05,1.3333391392454912,1.2422930097465663e-05,1.2863554862669042,1.2331833417904744e-05,1.3156929907096235,1.2205877455996463e-05,1.396714623312339,1.6282469077898612e-05
2026-09-01,1.2642246789251739e-05,0.10365591415092973,1.2259159937908956e-05,0.10246890462614322,1.2485691891546282e-05,0.10124126103386638,1.312064528797089e-05,0.10722360884367178,1.275077661517691e-05,0.10297386984303779,1.254412613866314e-05,0.1012912185994229,1.2091606847099933e-05
2026-09-02,1.2853697708987551e-05,0.09648432240303845,1.2563969613770337e-05,0.09635290212185445,1.2693579509265873e-05,0.09503555262008097,1.3149447423410161e-05,0.1152354767817978,1.2809666561169765e-05,0.10917093733707878,1.2932561631569408e-05,0.11214589252865216,1.2655597104983513e-05
2026-09-03,1.595013784746242e-05,0.12324530834008914,1.5762237138468e-05,0.12224082381970579,1.598461052553409e-05,0.12249068409332742,1.4317705375587916e-05,0.1327763835337943,1.3619847684990418e-05,0.12890787968174677,1.3692071428000095e-05,0.13030675373408226,1.352233380517144e-05
2026-09-04,1.1861363856386983e-05,0.15109591996670949,1.1457987339002518e-05,0.14239450805150244,1.173865128286282e-05,0.14810126134439025,1.1409906802332657e-05,0.1786161446536765,1.0951683098196032e-05,0.15274767856470792,1.1183128833081301e-05,0.16473526944296144,8.958502506864329e-06
