label,horizon,reference,N_origins,N_excluded,N_sessions,complete_419_session_mask,family,set,reference_qlike,model_qlike,role,estimate,statistic,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,removed_each_tail,ci_low,ci_high,p_raw,alternative,interval,null,null_calibration,status,null_exceedances
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,HAR_dwm,160832,0,419,True,lightgbm_qlike,B2,0.40806066950535047,0.18576654218262378,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2222941273227267,mean,5,9999,20260907,0,0.18723489861451542,0.2758418058215416,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,log_ridge_harq,B0,0.40648312602098446,0.14632141847079141,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2601617075501931,mean,5,9999,20260907,0,0.23042979252144263,0.2921978144926557,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,log_ridge_harq,B1,0.40648312602098446,0.1439000949906454,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2625830310303391,mean,5,9999,20260907,0,0.23256642953861872,0.2950269303316844,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,log_ridge_harq,B2,0.40648312602098446,0.1430934662434951,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2633896597774894,mean,5,9999,20260907,0,0.23325154356709915,0.29567703998583705,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,lightgbm_qlike,B0,0.40648312602098446,0.1467749690306925,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.259708156990292,mean,5,9999,20260907,0,0.2297516220548936,0.29165992166534194,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,lightgbm_qlike,B1,0.40648312602098446,0.14388733694050604,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2625957890804784,mean,5,9999,20260907,0,0.23278675203599405,0.29451877838386004,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,seasonal_persistence,158959,1873,417,False,lightgbm_qlike,B2,0.40648312602098446,0.14352222763710407,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.2629608983838804,mean,5,9999,20260907,0,0.23317612616971173,0.29479079207553754,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,log_ridge_harq,B0,0.33962309578162636,0.1473067406637844,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.19231635511784198,mean,5,9999,20260907,0,0.16014066233660462,0.24061219496734818,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,log_ridge_harq,B1,0.33962309578162636,0.14475984474608233,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.19486325103554406,mean,5,9999,20260907,0,0.16191310406767198,0.2447917557557501,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,log_ridge_harq,B2,0.33962309578162636,0.14395745508656813,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.19566564069505826,mean,5,9999,20260907,0,0.16288323711218367,0.24543789020094306,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,lightgbm_qlike,B0,0.33962309578162636,0.14931695344824814,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.19030614233337823,mean,5,9999,20260907,0,0.16004290975107358,0.2347679043276347,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,lightgbm_qlike,B1,0.33962309578162636,0.14619446754529442,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.193428628236332,mean,5,9999,20260907,0,0.16281525595338472,0.23910839381446933,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",30,HAR_dwm,160832,0,419,True,lightgbm_qlike,B2,0.33962309578162636,0.14642711450008342,POST_PRIMARY_NOMINAL_ROBUSTNESS,0.19319598128154297,mean,5,9999,20260907,0,0.1630286056602029,0.23765489252758437,0.0001,greater,two-sided percentile 95%; not inversion of centered-null p,delta <= 0,resampled statistic minus observed statistic; +1 correction,COMPUTED,0
