session_date,forecast__log_ridge_harq__B0,loss__log_ridge_harq__B0,forecast__log_ridge_harq__B1,loss__log_ridge_harq__B1,forecast__log_ridge_harq__B2,loss__log_ridge_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2024-10-28,1.0170454851893915e-05,0.08690159329425488,9.630571738551796e-06,0.09878054576159633,1.0253526113391124e-05,0.09497765046613262,9.80941719713566e-06,0.09147618648585128,1.1036843058943009e-05,0.13916617538191117,1.1068380165227162e-05,0.1341312083496868,9.263764932669404e-06
2024-10-29,8.566347791027281e-06,0.07570554530808138,8.60572027387084e-06,0.09292984241602446,9.035169908099032e-06,0.08950725608265775,8.768897651054523e-06,0.08538728764027559,8.743428700209274e-06,0.09118766820799912,8.82406461355588e-06,0.09406281552397222,8.747729955858345e-06
2024-10-30,1.097038519050371e-05,0.14810783179123396,1.161409722322268e-05,0.15516168240559455,1.1795238185962578e-05,0.1464234441600019,1.0658029568923013e-05,0.1489381586702161,1.086439651167484e-05,0.1599489252097104,1.1138041566262696e-05,0.16490132192495538,1.0787520757461172e-05
2024-10-31,1.8485318707447633e-05,0.08289572639819899,1.8446751308640568e-05,0.08330913545481533,1.813543128925101e-05,0.08445279098176321,1.6164629070507064e-05,0.08642764242834326,1.680512499694559e-05,0.08224184799442401,1.6781451768962152e-05,0.08103353550537774,1.697469671427e-05
2024-11-01,1.6516584057531498e-05,0.07837769718055189,1.383549299749396e-05,0.07844132028945772,1.3618497803524677e-05,0.07715419760666327,1.5042024060020377e-05,0.06935323528191108,1.3400484958725876e-05,0.07167491102104057,1.3692193287174635e-05,0.0708508509494839,1.4755165663755705e-05
2024-11-04,1.1982680818869544e-05,0.0897334903074768,1.1293658019233755e-05,0.08425013232083689,1.1120980077125958e-05,0.08375497472186526,1.1541022800032041e-05,0.09100432958759043,1.180354719419839e-05,0.09321160485175306,1.111137657150746e-05,0.08821415461218855,1.1223898745333844e-05
2024-11-05,9.21296948478809e-06,0.0796220288382006,9.17575937410295e-06,0.07586787174125062,9.051871576686264e-06,0.07263809220199693,9.07365023925396e-06,0.08309838657705647,9.317581630569976e-06,0.08806559942969416,9.568443771658669e-06,0.08802484280632089,8.009038270878388e-06
2024-11-06,1.8513801495050596e-05,0.10530256695115657,1.920898182835208e-05,0.10747070133394672,1.8477687759444698e-05,0.10336388489239494,1.5461144441854006e-05,0.10945422524658406,1.5934418470362556e-05,0.09816074750443125,1.513912519690725e-05,0.09544317973282072,1.5020666053838904e-05
2024-11-07,1.2225307903324321e-05,0.08925394965349263,1.2617462574842095e-05,0.08734964618999502,1.2327230934599898e-05,0.08577415410499685,1.202564285606996e-05,0.09589856631621717,1.1944460348244421e-05,0.08712410206686362,1.2574762930906005e-05,0.08872242568329923,1.1066497796448899e-05
2024-11-08,1.4674014395218315e-05,0.14055822059359757,1.4622668835410202e-05,0.12901022598362458,1.4595070240675242e-05,0.12123675144682895,1.4246510252299708e-05,0.14409313323581954,1.4293019121066379e-05,0.14066137801849912,1.4509115864575177e-05,0.1240074812858985,2.205064030447887e-05
