session_date,forecast__log_ridge_harq__B0,loss__log_ridge_harq__B0,forecast__log_ridge_harq__B1,loss__log_ridge_harq__B1,forecast__log_ridge_harq__B2,loss__log_ridge_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2026-08-03,1.104523315682547e-05,0.1316839123554084,1.0695113598217982e-05,0.12555051830612296,1.0479097043574185e-05,0.12219693917042553,1.1061514271397224e-05,0.12858524533129398,1.0415413579127762e-05,0.12291161825546537,1.050642292167836e-05,0.12583250537813842,8.95006481107233e-06
2026-08-04,7.505583849469692e-06,0.1670416708652621,7.42623590567686e-06,0.1654335537088482,7.521905580525094e-06,0.16556920888500845,7.056784437134509e-06,0.16153687345702716,7.11917289701558e-06,0.16153404036611282,7.11266606287027e-06,0.15716106555664847,6.359523739155208e-06
2026-08-05,9.076937924026288e-06,0.22140424951558124,8.820650082874933e-06,0.21413892722369654,8.711980072712999e-06,0.21546664059070864,8.686766434290028e-06,0.21369620559383026,8.395809819333475e-06,0.21033101852726857,8.452033672104162e-06,0.20829590578283888,7.4315274720646985e-06
2026-08-06,7.2989090337535414e-06,0.15547880989938853,7.255997989171721e-06,0.15380195813180347,7.3156233205546395e-06,0.15777011383599068,7.188454235931251e-06,0.16200043386279914,7.1232142795372015e-06,0.15142165899757964,6.920152466239538e-06,0.15111357218209046,6.4424828068945e-06
2026-08-07,6.582070715116429e-06,0.14807078918446057,6.299389373407901e-06,0.14151902795767196,6.224655092687974e-06,0.14320859341552758,6.1686730571919494e-06,0.1416277188261761,6.118672815336035e-06,0.13499568410806898,6.256435660396328e-06,0.13735005320182134,5.608665015201453e-06
2026-08-10,5.6097922501972855e-06,0.2305576202260238,5.2995371556024226e-06,0.23072523838554607,5.231293374462186e-06,0.22504364351458414,5.467062787153047e-06,0.2199021211140709,5.281048289831452e-06,0.22193281536966256,5.557374249879937e-06,0.22114656659488255,5.848977527095827e-06
2026-08-11,4.897149562955133e-06,0.1714459344886052,4.835278367824266e-06,0.170676922289701,4.871220288926885e-06,0.1717828845057627,4.78024467668808e-06,0.17433800602875602,4.780066217488338e-06,0.1734175560018908,4.885215934300818e-06,0.17450688898680342,4.536963337737776e-06
2026-08-12,4.782983556481155e-06,0.1471573611958791,4.628935171616285e-06,0.14523446732517992,4.651659350126423e-06,0.14155965482797186,4.6470704734079835e-06,0.15142337657083615,4.394018890465113e-06,0.1437025222345499,4.773383707759579e-06,0.14542053618003273,4.086569584970887e-06
2026-08-13,4.403028811124704e-06,0.2111765654837364,4.334614594056146e-06,0.21009726893065253,4.391894758218847e-06,0.20483302303607712,4.442008979832521e-06,0.21844484586951826,4.348463117685935e-06,0.21526773811461575,4.526938014864093e-06,0.21212671723419899,4.73141393633228e-06
2026-08-14,4.5270719926948875e-06,0.14960031899765108,4.423929460933631e-06,0.1466849122111687,4.321804453780682e-06,0.1455276217136259,4.507529369965149e-06,0.15392848691905736,4.557289112739737e-06,0.1508416446021944,4.699387334725826e-06,0.15852940712638738,4.316984218210724e-06
2026-08-17,4.017807532091163e-06,0.47935999167323656,3.8343911313010315e-06,0.5022294692447733,3.818550372286282e-06,0.5177300461036558,3.868044054948093e-06,0.4054264420928965,3.84906209172747e-06,0.4131355621082176,4.033173336885426e-06,0.3850054926206539,5.022723892809131e-06
2026-08-18,5.86030627472994e-06,0.11245776250781282,5.81874071087395e-06,0.11317145681710589,5.890074958986133e-06,0.11258089722210378,5.422674246365953e-06,0.11482457980843451,5.514062812259348e-06,0.11486171942338848,5.546544305128548e-06,0.11812327428017359,5.2871605604976954e-06
2026-08-19,6.663176154223389e-06,0.16563074949683398,6.5445248492023354e-06,0.1660174111624834,6.474821860301096e-06,0.16567829997798356,6.315392155009568e-06,0.16452513839699098,6.2939590068812064e-06,0.15101543195790168,6.3972579943068136e-06,0.15382361126613756,6.151802130824739e-06
2026-08-20,5.704196632345771e-06,0.16481638930662879,5.773699225464422e-06,0.166803029761463,5.820813844371907e-06,0.1686757018969041,5.523106306909778e-06,0.1697481742007866,5.475762519187492e-06,0.16946699670905907,5.447760363761006e-06,0.17106713687920574,4.9074199203207985e-06
2026-08-21,6.254157930274666e-06,0.15528505462379258,6.216375795019345e-06,0.1572940460319371,6.131625634642955e-06,0.15532227427861534,6.024509257494883e-06,0.1507276960193144,6.061889204648962e-06,0.1519167564352348,6.344883656621311e-06,0.15115410857854158,6.543609873298028e-06
2026-08-24,5.4346763940075525e-06,0.15217357535555898,5.247075364913589e-06,0.15312760092419872,5.235148839814462e-06,0.15497990174238638,5.224153312317233e-06,0.14335801392608652,5.11174201334195e-06,0.14504268545866905,5.346062175856813e-06,0.14729219711487748,4.961824110474608e-06
2026-08-25,4.641496983204585e-06,0.22953560319698374,4.72664897214919e-06,0.22506444419043414,4.7495806187218915e-06,0.22047685835285424,4.68874410091981e-06,0.2211836725069211,4.739059932885881e-06,0.22541832528096373,4.672408232150826e-06,0.22261442291603206,4.8944347705531614e-06
2026-08-26,6.649856107505551e-06,0.1487283922791052,6.769407554164065e-06,0.14622378784557394,6.738122085304905e-06,0.14495268185871882,6.713163310103348e-06,0.16691166839006463,6.543587723055957e-06,0.16177981421689505,6.674375831950415e-06,0.15229240004049513,6.552219523098126e-06
2026-08-27,8.807457631209925e-06,0.1699076872458715,8.784685291242816e-06,0.17016777265363833,8.90034901092788e-06,0.16713624639956562,8.383184694429719e-06,0.16582544884558093,8.209421158578724e-06,0.16287191775682539,8.235957412628817e-06,0.16190886043042965,8.323985939818038e-06
2026-08-28,8.869157171554831e-06,0.1167404986764083,8.358888678957566e-06,0.11605669249371024,8.413425500210589e-06,0.1135544964309691,8.10079166914529e-06,0.12769194390658872,7.91714262055039e-06,0.12643554653140673,7.823235027702225e-06,0.12863892788541778,8.369574597163628e-06
2026-08-31,6.582438547883448e-06,1.7215321695790584,6.286783934003254e-06,1.7285112456710487,6.266226451481553e-06,1.612263341412884,6.392189042868472e-06,1.661807566494162,6.288580017598696e-06,1.5472068425041365,6.342383730779436e-06,1.627084517910568,8.28038782486498e-06
2026-09-01,6.308272402324799e-06,0.1506689390565009,6.1039813925695235e-06,0.15032729466007533,6.226229385317237e-06,0.14916012208449583,6.731876882441682e-06,0.15748673968096694,6.545727059348032e-06,0.15113270130502612,6.49543436700237e-06,0.15056920019463063,6.174686101121495e-06
2026-09-02,6.502796900889389e-06,0.13719775426854822,6.321724241797326e-06,0.1379080835119972,6.3791612802932165e-06,0.13836818142385343,6.58210474365302e-06,0.14764027294705415,6.5090493970969414e-06,0.14870552779411608,6.646813462978463e-06,0.1498515971665085,6.54566742326644e-06
2026-09-03,7.77923271574482e-06,0.16556041063229196,7.632593209775442e-06,0.16565646506068185,7.75233391357946e-06,0.1646243134685119,7.254948776077886e-06,0.17607571496080945,7.004360489387567e-06,0.1714498714280542,6.984095936547788e-06,0.1695030736821901,7.03383357480632e-06
