horizon_minutes,window,N_asset_sessions,N_high_asset_sessions,N_rest_asset_sessions,N_sessions,N_unknown_membership_origins,alternative,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,endpoint,estimate,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,pairing,removed_each_tail,sign,statistic,status
15,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0013496540966336868,-0.0017556438517613807,B2_over_B1,high_gamma_minus_rest_increment,-0.00017118308930233939,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8288,1.0,0.8289,same_asset_session_contains_both_known_groups_then_equal_session,20,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.0023728015828310424,-0.002294671356147836,B1_over_B0,high_gamma_minus_rest_increment,0.00020744716558099798,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8670,1.0,0.8671,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.036716796442766514,-0.005758771953206203,B2_over_B1,high_gamma_minus_rest_increment,0.010130694171931657,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5459,1.0,0.546,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.038194438282237744,0.0002457954481789569,B1_over_B0,high_gamma_minus_rest_increment,0.01543904549361428,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,850,0.3404,0.0851,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.006162643882255127,-0.0219727363851736,B2_over_B1,high_gamma_minus_rest_increment,-0.005343907094479761,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5314,1.0,0.5315,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.0024413216944350023,-0.0018110344934343936,B1_over_B0,high_gamma_minus_rest_increment,0.0005167410549053453,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6695,0.8001,0.6696,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.0005777311467875385,-0.0020839891385180144,B2_over_B1,high_gamma_minus_rest_increment,-0.0010035863296668987,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2666,0.8001,0.2667,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.007889527816676234,-0.0006084630214963915,B1_over_B0,high_gamma_minus_rest_increment,0.000856376931200449,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3268,0.8001,0.3269,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.007454313437822286,-0.0019206656009400774,B2_over_B1,high_gamma_minus_rest_increment,0.0023109505260342153,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1161,0.4648,0.1162,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.002322619921824711,-0.0026171505134207273,B1_over_B0,high_gamma_minus_rest_increment,-4.3863470864163744e-05,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9758,1.0,0.9759,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.02645581828555445,-0.0060520850493813606,B2_over_B1,high_gamma_minus_rest_increment,-0.002327304627850771,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4686,1.0,0.4687,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.029509213361970415,-6.800675554974053e-05,B1_over_B0,high_gamma_minus_rest_increment,0.005037973232574424,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3234,1.0,0.3235,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
15,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.006603719917841184,-0.018643624417898415,B2_over_B1,high_gamma_minus_rest_increment,-0.0010773848380126222,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8370,1.0,0.8371,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.001865354205293274,-0.002452003281329122,B1_over_B0,high_gamma_minus_rest_increment,-7.814406280497201e-05,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9411,1.0,0.9412,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.00298515432849447,-0.001745427566498228,B2_over_B1,high_gamma_minus_rest_increment,0.0005900101917714608,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6332,1.0,0.6333,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.00251026140591841,-0.002173862125213528,B1_over_B0,high_gamma_minus_rest_increment,0.00016567514078348958,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8845,1.0,0.8846,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0020075049358731748,-0.005436508449117367,B2_over_B1,high_gamma_minus_rest_increment,-0.0014722763300665121,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4250,1.0,0.4251,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.000880151359820773,-0.0013376508192723124,B1_over_B0,high_gamma_minus_rest_increment,-0.00017013689983980118,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6722,1.0,0.6723,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0016958100856702962,-0.0016982436693043154,B2_over_B1,high_gamma_minus_rest_increment,0.00015882357176092918,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6911,1.0,0.6912,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0015566553921222415,-0.0019504903924953201,B1_over_B0,high_gamma_minus_rest_increment,2.8771299342200685e-05,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9156,1.0,0.9157,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
