horizon_minutes,window,session,family,information_set,selected_lambda,selected_leaves,selected_rounds,train_rows,inner_fit_rows,inner_valid_rows,validation_qlike,prediction_rows,count_low,count_high,validation_rows,validation_count_low,validation_count_high,lower,upper,percentile_1,percentile_99
15,primary,2024-10-28,lightgbm_qlike,B0,,15,64,21450,17550,3900,0.18324648608523114,,,,,,,,,,
15,primary,2024-10-28,lightgbm_qlike,B1,,31,163,21450,17550,3900,0.18306665091810723,,,,,,,,,,
15,primary,2024-10-28,lightgbm_qlike,B2,,31,112,21450,17550,3900,0.1824314801075815,,,,,,,,,,
15,primary,2024-10-28,log_ridge_harq,B0,100.0,,,21450,17550,3900,0.17552757466333777,390,0,0,3900,0,0,2.267263959750738e-07,0.00012167163635798167,4.534527919501476e-07,6.0835818178990835e-05
15,primary,2024-10-28,log_ridge_harq,B1,100.0,,,21450,17550,3900,0.1846928138562512,390,0,0,3900,0,0,2.267263959750738e-07,0.00012167163635798167,4.534527919501476e-07,6.0835818178990835e-05
15,primary,2024-10-28,log_ridge_harq,B2,100.0,,,21450,17550,3900,0.1844588158013211,390,0,0,3900,0,0,2.267263959750738e-07,0.00012167163635798167,4.534527919501476e-07,6.0835818178990835e-05
15,primary,2024-10-29,lightgbm_qlike,B0,,15,63,21840,17940,3900,0.18193887329912617,,,,,,,,,,
15,primary,2024-10-29,lightgbm_qlike,B1,,31,73,21840,17940,3900,0.18833165255531287,,,,,,,,,,
15,primary,2024-10-29,lightgbm_qlike,B2,,31,88,21840,17940,3900,0.18822369129051217,,,,,,,,,,
15,primary,2024-10-29,log_ridge_harq,B0,0.0001,,,21840,17940,3900,0.17277582343667913,390,0,0,3900,0,0,2.270132668468012e-07,0.00012063842300924191,4.540265336936024e-07,6.0319211504620956e-05
15,primary,2024-10-29,log_ridge_harq,B1,100.0,,,21840,17940,3900,0.18608912993962937,390,0,0,3900,0,0,2.270132668468012e-07,0.00012063842300924191,4.540265336936024e-07,6.0319211504620956e-05
15,primary,2024-10-29,log_ridge_harq,B2,100.0,,,21840,17940,3900,0.18515332387989364,390,0,0,3900,0,0,2.270132668468012e-07,0.00012063842300924191,4.540265336936024e-07,6.0319211504620956e-05
15,primary,2024-10-30,lightgbm_qlike,B0,,15,54,22230,18330,3900,0.17548931698755288,,,,,,,,,,
15,primary,2024-10-30,lightgbm_qlike,B1,,31,133,22230,18330,3900,0.1882898470479189,,,,,,,,,,
15,primary,2024-10-30,lightgbm_qlike,B2,,31,276,22230,18330,3900,0.18310794734434255,,,,,,,,,,
15,primary,2024-10-30,log_ridge_harq,B0,0.0001,,,22230,18330,3900,0.16725352985541914,390,0,0,3900,0,0,2.235595815588783e-07,0.00011934859367354974,4.471191631177566e-07,5.967429683677487e-05
15,primary,2024-10-30,log_ridge_harq,B1,100.0,,,22230,18330,3900,0.18822652213770313,390,0,0,3900,0,0,2.235595815588783e-07,0.00011934859367354974,4.471191631177566e-07,5.967429683677487e-05
15,primary,2024-10-30,log_ridge_harq,B2,100.0,,,22230,18330,3900,0.18710645417853772,390,0,0,3900,0,0,2.235595815588783e-07,0.00011934859367354974,4.471191631177566e-07,5.967429683677487e-05
15,primary,2024-10-31,lightgbm_qlike,B0,,15,63,22620,18720,3900,0.17994246412656412,,,,,,,,,,
15,primary,2024-10-31,lightgbm_qlike,B1,,63,85,22620,18720,3900,0.19526530641969786,,,,,,,,,,
15,primary,2024-10-31,lightgbm_qlike,B2,,31,65,22620,18720,3900,0.1917356695031184,,,,,,,,,,
15,primary,2024-10-31,log_ridge_harq,B0,100.0,,,22620,18720,3900,0.17158987286986524,390,0,0,3900,0,0,2.2468003806970536e-07,0.00011729897041202473,4.493600761394107e-07,5.8649485206012366e-05
15,primary,2024-10-31,log_ridge_harq,B1,100.0,,,22620,18720,3900,0.192152191405055,390,0,0,3900,0,0,2.2468003806970536e-07,0.00011729897041202473,4.493600761394107e-07,5.8649485206012366e-05
15,primary,2024-10-31,log_ridge_harq,B2,100.0,,,22620,18720,3900,0.19063561543618404,390,0,0,3900,0,0,2.2468003806970536e-07,0.00011729897041202473,4.493600761394107e-07,5.8649485206012366e-05
15,primary,2024-11-01,lightgbm_qlike,B0,,15,66,23010,19110,3900,0.17622177803500963,,,,,,,,,,
15,primary,2024-11-01,lightgbm_qlike,B1,,63,158,23010,19110,3900,0.19515427200262536,,,,,,,,,,
15,primary,2024-11-01,lightgbm_qlike,B2,,63,61,23010,19110,3900,0.19077226569637157,,,,,,,,,,
15,primary,2024-11-01,log_ridge_harq,B0,0.0001,,,23010,19110,3900,0.16623089977946656,390,0,0,3900,0,0,2.2531236823511232e-07,0.00011710248710199676,4.5062473647022465e-07,5.855124355099838e-05
15,primary,2024-11-01,log_ridge_harq,B1,100.0,,,23010,19110,3900,0.1877465121503546,390,0,0,3900,0,0,2.2531236823511232e-07,0.00011710248710199676,4.5062473647022465e-07,5.855124355099838e-05
15,primary,2024-11-01,log_ridge_harq,B2,100.0,,,23010,19110,3900,0.18561537390662267,390,0,0,3900,0,0,2.2531236823511232e-07,0.00011710248710199676,4.5062473647022465e-07,5.855124355099838e-05
15,primary,2024-11-04,lightgbm_qlike,B0,,15,57,23400,19500,3900,0.16489370735850312,,,,,,,,,,
15,primary,2024-11-04,lightgbm_qlike,B1,,63,59,23400,19500,3900,0.17889531265043512,,,,,,,,,,
15,primary,2024-11-04,lightgbm_qlike,B2,,63,60,23400,19500,3900,0.17935718886507906,,,,,,,,,,
15,primary,2024-11-04,log_ridge_harq,B0,100.0,,,23400,19500,3900,0.1597892670259455,390,0,0,3900,0,0,2.2663340387523747e-07,0.00011624079786855519,4.5326680775047494e-07,5.812039893427759e-05
15,primary,2024-11-04,log_ridge_harq,B1,100.0,,,23400,19500,3900,0.180844360577343,390,0,0,3900,0,0,2.2663340387523747e-07,0.00011624079786855519,4.5326680775047494e-07,5.812039893427759e-05
15,primary,2024-11-04,log_ridge_harq,B2,100.0,,,23400,19500,3900,0.1791046721042481,390,0,0,3900,0,0,2.2663340387523747e-07,0.00011624079786855519,4.5326680775047494e-07,5.812039893427759e-05
15,primary,2024-11-05,lightgbm_qlike,B0,,15,53,23790,19890,3900,0.1630087298666107,,,,,,,,,,
15,primary,2024-11-05,lightgbm_qlike,B1,,63,61,23790,19890,3900,0.17870111218318233,,,,,,,,,,
15,primary,2024-11-05,lightgbm_qlike,B2,,15,75,23790,19890,3900,0.17320779930902688,,,,,,,,,,
15,primary,2024-11-05,log_ridge_harq,B0,100.0,,,23790,19890,3900,0.1565047561006337,390,0,0,3900,0,0,2.274705549136729e-07,0.00011494253193054154,4.549411098273458e-07,5.747126596527077e-05
15,primary,2024-11-05,log_ridge_harq,B1,100.0,,,23790,19890,3900,0.1675370764371597,390,0,0,3900,0,0,2.274705549136729e-07,0.00011494253193054154,4.549411098273458e-07,5.747126596527077e-05
15,primary,2024-11-05,log_ridge_harq,B2,100.0,,,23790,19890,3900,0.16510352134409645,390,0,0,3900,0,0,2.274705549136729e-07,0.00011494253193054154,4.549411098273458e-07,5.747126596527077e-05
15,primary,2024-11-06,lightgbm_qlike,B0,,15,56,24180,20280,3900,0.16203632736902965,,,,,,,,,,
15,primary,2024-11-06,lightgbm_qlike,B1,,31,55,24180,20280,3900,0.1762897338419875,,,,,,,,,,
15,primary,2024-11-06,lightgbm_qlike,B2,,15,51,24180,20280,3900,0.17274798370978878,,,,,,,,,,
15,primary,2024-11-06,log_ridge_harq,B0,100.0,,,24180,20280,3900,0.1552218643177503,390,0,1,3900,0,0,2.280160111033387e-07,0.00011441224574642743,4.560320222066774e-07,5.7206122873213714e-05
15,primary,2024-11-06,log_ridge_harq,B1,100.0,,,24180,20280,3900,0.16210457087698443,390,0,3,3900,0,0,2.280160111033387e-07,0.00011441224574642743,4.560320222066774e-07,5.7206122873213714e-05
15,primary,2024-11-06,log_ridge_harq,B2,100.0,,,24180,20280,3900,0.15950294968678302,390,0,4,3900,0,0,2.280160111033387e-07,0.00011441224574642743,4.560320222066774e-07,5.7206122873213714e-05
15,primary,2024-11-07,lightgbm_qlike,B0,,15,74,24570,20670,3900,0.1391305606454764,,,,,,,,,,
15,primary,2024-11-07,lightgbm_qlike,B1,,15,75,24570,20670,3900,0.15836824672402292,,,,,,,,,,
15,primary,2024-11-07,lightgbm_qlike,B2,,15,92,24570,20670,3900,0.15438628158525936,,,,,,,,,,
15,primary,2024-11-07,log_ridge_harq,B0,1.0,,,24570,20670,3900,0.13495747424062615,390,0,0,3900,0,1,2.28556032690038e-07,0.00011411088053990193,4.57112065380076e-07,5.7055440269950964e-05
15,primary,2024-11-07,log_ridge_harq,B1,100.0,,,24570,20670,3900,0.14361695026696344,390,0,0,3900,0,2,2.28556032690038e-07,0.00011411088053990193,4.57112065380076e-07,5.7055440269950964e-05
15,primary,2024-11-07,log_ridge_harq,B2,100.0,,,24570,20670,3900,0.1419670809815042,390,0,0,3900,0,2,2.28556032690038e-07,0.00011411088053990193,4.57112065380076e-07,5.7055440269950964e-05
15,primary,2024-11-08,lightgbm_qlike,B0,,31,97,24960,21060,3900,0.139860281148713,,,,,,,,,,
15,primary,2024-11-08,lightgbm_qlike,B1,,15,93,24960,21060,3900,0.15389784092601316,,,,,,,,,,
15,primary,2024-11-08,lightgbm_qlike,B2,,31,68,24960,21060,3900,0.15087896619557561,,,,,,,,,,
15,primary,2024-11-08,log_ridge_harq,B0,1.0,,,24960,21060,3900,0.1366298743919917,390,0,0,3900,0,1,2.2860030080915766e-07,0.00011348103573627003,4.572006016183153e-07,5.6740517868135014e-05
15,primary,2024-11-08,log_ridge_harq,B1,100.0,,,24960,21060,3900,0.14167796622665815,390,0,0,3900,0,2,2.2860030080915766e-07,0.00011348103573627003,4.572006016183153e-07,5.6740517868135014e-05
15,primary,2024-11-08,log_ridge_harq,B2,100.0,,,24960,21060,3900,0.14034383243186188,390,0,0,3900,0,2,2.2860030080915766e-07,0.00011348103573627003,4.572006016183153e-07,5.6740517868135014e-05
15,primary,2024-11-11,lightgbm_qlike,B0,,15,111,25350,21450,3900,0.13862159768302268,,,,,,,,,,
15,primary,2024-11-11,lightgbm_qlike,B1,,15,124,25350,21450,3900,0.1459622035478149,,,,,,,,,,
15,primary,2024-11-11,lightgbm_qlike,B2,,15,99,25350,21450,3900,0.1479960290908125,,,,,,,,,,
15,primary,2024-11-11,log_ridge_harq,B0,1.0,,,25350,21450,3900,0.13701051165975472,390,0,4,3900,0,1,2.2845328679067926e-07,0.00011682873202928459,4.569065735813585e-07,5.8414366014642294e-05
15,primary,2024-11-11,log_ridge_harq,B1,100.0,,,25350,21450,3900,0.14102147604825813,390,0,12,3900,0,2,2.2845328679067926e-07,0.00011682873202928459,4.569065735813585e-07,5.8414366014642294e-05
15,primary,2024-11-11,log_ridge_harq,B2,100.0,,,25350,21450,3900,0.138534447536875,390,0,9,3900,0,2,2.2845328679067926e-07,0.00011682873202928459,4.569065735813585e-07,5.8414366014642294e-05
15,primary,2024-11-12,lightgbm_qlike,B0,,15,150,25740,21840,3900,0.14208254264693215,,,,,,,,,,
15,primary,2024-11-12,lightgbm_qlike,B1,,15,179,25740,21840,3900,0.14490301691078114,,,,,,,,,,
15,primary,2024-11-12,lightgbm_qlike,B2,,15,139,25740,21840,3900,0.14473845535924204,,,,,,,,,,
15,primary,2024-11-12,log_ridge_harq,B0,100.0,,,25740,21840,3900,0.13971207931983426,390,0,0,3900,0,5,2.262519840080685e-07,0.00012499854715017556,4.52503968016137e-07,6.249927357508778e-05
15,primary,2024-11-12,log_ridge_harq,B1,100.0,,,25740,21840,3900,0.13882413538062113,390,0,2,3900,0,9,2.262519840080685e-07,0.00012499854715017556,4.52503968016137e-07,6.249927357508778e-05
15,primary,2024-11-12,log_ridge_harq,B2,100.0,,,25740,21840,3900,0.13749860609946657,390,0,2,3900,0,7,2.262519840080685e-07,0.00012499854715017556,4.52503968016137e-07,6.249927357508778e-05
15,primary,2024-11-13,lightgbm_qlike,B0,,15,153,26130,22230,3900,0.1465350187668879,,,,,,,,,,
15,primary,2024-11-13,lightgbm_qlike,B1,,15,111,26130,22230,3900,0.15004062267495008,,,,,,,,,,
15,primary,2024-11-13,lightgbm_qlike,B2,,15,102,26130,22230,3900,0.147929153555976,,,,,,,,,,
15,primary,2024-11-13,log_ridge_harq,B0,100.0,,,26130,22230,3900,0.14343283951988373,390,0,0,3900,0,5,2.2623012903685472e-07,0.0001268115751699681,4.5246025807370944e-07,6.340578758498405e-05
15,primary,2024-11-13,log_ridge_harq,B1,100.0,,,26130,22230,3900,0.14124320280314262,390,0,5,3900,0,14,2.2623012903685472e-07,0.0001268115751699681,4.5246025807370944e-07,6.340578758498405e-05
15,primary,2024-11-13,log_ridge_harq,B2,100.0,,,26130,22230,3900,0.1401829565442319,390,0,4,3900,0,7,2.2623012903685472e-07,0.0001268115751699681,4.5246025807370944e-07,6.340578758498405e-05
15,primary,2024-11-14,lightgbm_qlike,B0,,15,135,26520,22620,3900,0.14335726320611666,,,,,,,,,,
15,primary,2024-11-14,lightgbm_qlike,B1,,15,111,26520,22620,3900,0.14704922547657612,,,,,,,,,,
15,primary,2024-11-14,lightgbm_qlike,B2,,15,117,26520,22620,3900,0.14434964010896895,,,,,,,,,,
15,primary,2024-11-14,log_ridge_harq,B0,100.0,,,26520,22620,3900,0.13615471957066738,390,0,0,3900,0,5,2.2667099638731232e-07,0.00012970548193720993,4.5334199277462463e-07,6.485274096860496e-05
15,primary,2024-11-14,log_ridge_harq,B1,100.0,,,26520,22620,3900,0.13366491497167102,390,0,0,3900,0,19,2.2667099638731232e-07,0.00012970548193720993,4.5334199277462463e-07,6.485274096860496e-05
15,primary,2024-11-14,log_ridge_harq,B2,100.0,,,26520,22620,3900,0.13298051868864452,390,0,0,3900,0,13,2.2667099638731232e-07,0.00012970548193720993,4.5334199277462463e-07,6.485274096860496e-05
15,primary,2024-11-15,lightgbm_qlike,B0,,15,104,26910,23010,3900,0.2140964652736443,,,,,,,,,,
15,primary,2024-11-15,lightgbm_qlike,B1,,15,82,26910,23010,3900,0.21537339977735703,,,,,,,,,,
15,primary,2024-11-15,lightgbm_qlike,B2,,15,90,26910,23010,3900,0.2120910877976357,,,,,,,,,,
15,primary,2024-11-15,log_ridge_harq,B0,100.0,,,26910,23010,3900,0.20151399510348722,390,0,0,3900,0,5,2.2735314641552028e-07,0.0001323745195241449,4.5470629283104056e-07,6.618725976207246e-05
15,primary,2024-11-15,log_ridge_harq,B1,100.0,,,26910,23010,3900,0.20729458230877382,390,0,3,3900,0,18,2.2735314641552028e-07,0.0001323745195241449,4.5470629283104056e-07,6.618725976207246e-05
15,primary,2024-11-15,log_ridge_harq,B2,100.0,,,26910,23010,3900,0.20114300032638138,390,0,3,3900,0,13,2.2735314641552028e-07,0.0001323745195241449,4.5470629283104056e-07,6.618725976207246e-05
15,primary,2024-11-18,lightgbm_qlike,B0,,15,165,27300,23400,3900,0.2195700152344589,,,,,,,,,,
15,primary,2024-11-18,lightgbm_qlike,B1,,15,87,27300,23400,3900,0.22185881302996155,,,,,,,,,,
15,primary,2024-11-18,lightgbm_qlike,B2,,15,89,27300,23400,3900,0.220953108167696,,,,,,,,,,
15,primary,2024-11-18,log_ridge_harq,B0,100.0,,,27300,23400,3900,0.20658292918924187,390,0,0,3900,0,5,2.276247971853834e-07,0.0001344038278243206,4.552495943707668e-07,6.72019139121603e-05
15,primary,2024-11-18,log_ridge_harq,B1,100.0,,,27300,23400,3900,0.21262274904397932,390,0,0,3900,0,21,2.276247971853834e-07,0.0001344038278243206,4.552495943707668e-07,6.72019139121603e-05
15,primary,2024-11-18,log_ridge_harq,B2,100.0,,,27300,23400,3900,0.20582847140252322,390,0,0,3900,0,16,2.276247971853834e-07,0.0001344038278243206,4.552495943707668e-07,6.72019139121603e-05
15,primary,2024-11-19,lightgbm_qlike,B0,,15,145,27690,23790,3900,0.21640330579159697,,,,,,,,,,
15,primary,2024-11-19,lightgbm_qlike,B1,,15,91,27690,23790,3900,0.2250436467570797,,,,,,,,,,
15,primary,2024-11-19,lightgbm_qlike,B2,,15,92,27690,23790,3900,0.21710883975484788,,,,,,,,,,
15,primary,2024-11-19,log_ridge_harq,B0,100.0,,,27690,23790,3900,0.2070643266822579,390,0,0,3900,0,5,2.274705549136729e-07,0.00013312847128712368,4.549411098273458e-07,6.656423564356184e-05
15,primary,2024-11-19,log_ridge_harq,B1,100.0,,,27690,23790,3900,0.2132567300107803,390,0,0,3900,0,21,2.274705549136729e-07,0.00013312847128712368,4.549411098273458e-07,6.656423564356184e-05
15,primary,2024-11-19,log_ridge_harq,B2,100.0,,,27690,23790,3900,0.20654283649345612,390,0,0,3900,0,18,2.274705549136729e-07,0.00013312847128712368,4.549411098273458e-07,6.656423564356184e-05
15,primary,2024-11-20,lightgbm_qlike,B0,,15,146,28080,24180,3900,0.22183965728256294,,,,,,,,,,
15,primary,2024-11-20,lightgbm_qlike,B1,,15,96,28080,24180,3900,0.22227835856540729,,,,,,,,,,
15,primary,2024-11-20,lightgbm_qlike,B2,,31,77,28080,24180,3900,0.22199956234250212,,,,,,,,,,
15,primary,2024-11-20,log_ridge_harq,B0,100.0,,,28080,24180,3900,0.2078596174759611,390,0,0,3900,0,5,2.273346287961787e-07,0.00013235816555276725,4.546692575923574e-07,6.617908277638363e-05
15,primary,2024-11-20,log_ridge_harq,B1,100.0,,,28080,24180,3900,0.21468959210858868,390,0,0,3900,0,24,2.273346287961787e-07,0.00013235816555276725,4.546692575923574e-07,6.617908277638363e-05
15,primary,2024-11-20,log_ridge_harq,B2,100.0,,,28080,24180,3900,0.2078881332507298,390,0,0,3900,0,18,2.273346287961787e-07,0.00013235816555276725,4.546692575923574e-07,6.617908277638363e-05
15,primary,2024-11-21,lightgbm_qlike,B0,,15,139,28470,24570,3900,0.2173046011538832,,,,,,,,,,
15,primary,2024-11-21,lightgbm_qlike,B1,,15,98,28470,24570,3900,0.2217861130293798,,,,,,,,,,
15,primary,2024-11-21,lightgbm_qlike,B2,,15,107,28470,24570,3900,0.21798892182279098,,,,,,,,,,
15,primary,2024-11-21,log_ridge_harq,B0,100.0,,,28470,24570,3900,0.2077513068514006,390,0,2,3900,0,4,2.2758294912380324e-07,0.00013111239532017591,4.551658982476065e-07,6.555619766008796e-05
15,primary,2024-11-21,log_ridge_harq,B1,100.0,,,28470,24570,3900,0.213512007115609,390,0,3,3900,0,18,2.2758294912380324e-07,0.00013111239532017591,4.551658982476065e-07,6.555619766008796e-05
15,primary,2024-11-21,log_ridge_harq,B2,100.0,,,28470,24570,3900,0.20605628232748763,390,0,2,3900,0,13,2.2758294912380324e-07,0.00013111239532017591,4.551658982476065e-07,6.555619766008796e-05
15,primary,2024-11-22,lightgbm_qlike,B0,,15,111,28860,24960,3900,0.2180549324436562,,,,,,,,,,
15,primary,2024-11-22,lightgbm_qlike,B1,,15,90,28860,24960,3900,0.22552357942249043,,,,,,,,,,
15,primary,2024-11-22,lightgbm_qlike,B2,,15,98,28860,24960,3900,0.2210773102580045,,,,,,,,,,
15,primary,2024-11-22,log_ridge_harq,B0,100.0,,,28860,24960,3900,0.2075873635120115,390,0,0,3900,0,7,2.2800364007107138e-07,0.00013411871434508367,4.5600728014214277e-07,6.705935717254184e-05
15,primary,2024-11-22,log_ridge_harq,B1,100.0,,,28860,24960,3900,0.21402591417072586,390,0,0,3900,0,23,2.2800364007107138e-07,0.00013411871434508367,4.5600728014214277e-07,6.705935717254184e-05
15,primary,2024-11-22,log_ridge_harq,B2,100.0,,,28860,24960,3900,0.2065051533671583,390,0,0,3900,0,19,2.2800364007107138e-07,0.00013411871434508367,4.5600728014214277e-07,6.705935717254184e-05
15,primary,2024-11-25,lightgbm_qlike,B0,,15,115,29250,25350,3900,0.21382441614359377,,,,,,,,,,
15,primary,2024-11-25,lightgbm_qlike,B1,,15,95,29250,25350,3900,0.22141985939385012,,,,,,,,,,
15,primary,2024-11-25,lightgbm_qlike,B2,,15,106,29250,25350,3900,0.21846621209906583,,,,,,,,,,
15,primary,2024-11-25,log_ridge_harq,B0,100.0,,,29250,25350,3900,0.2033608144376428,390,0,0,3900,0,6,2.2845328679067926e-07,0.0001361413846108459,4.569065735813585e-07,6.807069230542295e-05
15,primary,2024-11-25,log_ridge_harq,B1,10000.0,,,29250,25350,3900,0.20899273028605858,390,0,0,3900,0,5,2.2845328679067926e-07,0.0001361413846108459,4.569065735813585e-07,6.807069230542295e-05
15,primary,2024-11-25,log_ridge_harq,B2,100.0,,,29250,25350,3900,0.2033569942162042,390,0,1,3900,0,23,2.2845328679067926e-07,0.0001361413846108459,4.569065735813585e-07,6.807069230542295e-05
15,primary,2024-11-26,lightgbm_qlike,B0,,15,99,29640,25740,3900,0.20749384378057206,,,,,,,,,,
15,primary,2024-11-26,lightgbm_qlike,B1,,15,93,29640,25740,3900,0.21190163096384101,,,,,,,,,,
15,primary,2024-11-26,lightgbm_qlike,B2,,15,85,29640,25740,3900,0.2129887792026782,,,,,,,,,,
15,primary,2024-11-26,log_ridge_harq,B0,100.0,,,29640,25740,3900,0.19871891682773818,390,0,0,3900,0,2,2.2821459719535148e-07,0.00013563338770309488,4.5642919439070295e-07,6.781669385154744e-05
15,primary,2024-11-26,log_ridge_harq,B1,10000.0,,,29640,25740,3900,0.20264302117250424,390,0,0,3900,0,2,2.2821459719535148e-07,0.00013563338770309488,4.5642919439070295e-07,6.781669385154744e-05
15,primary,2024-11-26,log_ridge_harq,B2,10000.0,,,29640,25740,3900,0.19772816832029455,390,0,0,3900,0,1,2.2821459719535148e-07,0.00013563338770309488,4.5642919439070295e-07,6.781669385154744e-05
15,primary,2024-11-27,lightgbm_qlike,B0,,15,107,30030,26130,3900,0.20023768355419874,,,,,,,,,,
15,primary,2024-11-27,lightgbm_qlike,B1,,15,99,30030,26130,3900,0.2106284571744217,,,,,,,,,,
15,primary,2024-11-27,lightgbm_qlike,B2,,15,101,30030,26130,3900,0.20791345324962945,,,,,,,,,,
15,primary,2024-11-27,log_ridge_harq,B0,100.0,,,30030,26130,3900,0.19749980382616356,390,0,0,3900,0,2,2.277348538575638e-07,0.00013521384129974295,4.554697077151276e-07,6.760692064987147e-05
15,primary,2024-11-27,log_ridge_harq,B1,10000.0,,,30030,26130,3900,0.19982704922578526,390,0,0,3900,0,1,2.277348538575638e-07,0.00013521384129974295,4.554697077151276e-07,6.760692064987147e-05
15,primary,2024-11-27,log_ridge_harq,B2,10000.0,,,30030,26130,3900,0.1967190503902061,390,0,0,3900,0,1,2.277348538575638e-07,0.00013521384129974295,4.554697077151276e-07,6.760692064987147e-05
15,primary,2024-11-29,lightgbm_qlike,B0,,15,93,30420,26520,3900,0.2017256098849321,,,,,,,,,,
15,primary,2024-11-29,lightgbm_qlike,B1,,15,94,30420,26520,3900,0.2076328373959778,,,,,,,,,,
15,primary,2024-11-29,lightgbm_qlike,B2,,15,90,30420,26520,3900,0.20340057388907323,,,,,,,,,,
15,primary,2024-11-29,log_ridge_harq,B0,100.0,,,30420,26520,3900,0.19830402635401279,174,0,0,3900,0,2,2.253668665902396e-07,0.0001366659491277844,4.507337331804792e-07,6.83329745638922e-05
15,primary,2024-11-29,log_ridge_harq,B1,10000.0,,,30420,26520,3900,0.20051759532648478,174,0,0,3900,0,1,2.253668665902396e-07,0.0001366659491277844,4.507337331804792e-07,6.83329745638922e-05
15,primary,2024-11-29,log_ridge_harq,B2,100.0,,,30420,26520,3900,0.19744362007175936,174,0,0,3900,0,7,2.253668665902396e-07,0.0001366659491277844,4.507337331804792e-07,6.83329745638922e-05
15,primary,2024-12-02,lightgbm_qlike,B0,,15,139,30594,26910,3684,0.1341875415421197,,,,,,,,,,
15,primary,2024-12-02,lightgbm_qlike,B1,,15,97,30594,26910,3684,0.13647877986795082,,,,,,,,,,
15,primary,2024-12-02,lightgbm_qlike,B2,,15,116,30594,26910,3684,0.13408802358325836,,,,,,,,,,
15,primary,2024-12-02,log_ridge_harq,B0,100.0,,,30594,26910,3684,0.13219397542079764,390,0,0,3684,0,2,2.25640156407972e-07,0.00013586054898152893,4.51280312815944e-07,6.793027449076446e-05
15,primary,2024-12-02,log_ridge_harq,B1,100.0,,,30594,26910,3684,0.13063320037008527,390,0,0,3684,0,8,2.25640156407972e-07,0.00013586054898152893,4.51280312815944e-07,6.793027449076446e-05
15,primary,2024-12-02,log_ridge_harq,B2,10000.0,,,30594,26910,3684,0.13533415147401165,390,0,0,3684,0,1,2.25640156407972e-07,0.00013586054898152893,4.51280312815944e-07,6.793027449076446e-05
15,primary,2024-12-03,lightgbm_qlike,B0,,15,130,30984,27300,3684,0.1309724029753547,,,,,,,,,,
15,primary,2024-12-03,lightgbm_qlike,B1,,15,83,30984,27300,3684,0.13352733904508252,,,,,,,,,,
15,primary,2024-12-03,lightgbm_qlike,B2,,15,105,30984,27300,3684,0.1315785354708625,,,,,,,,,,
15,primary,2024-12-03,log_ridge_harq,B0,100.0,,,30984,27300,3684,0.12932270789578512,390,0,0,3684,0,2,2.2642821102720621e-07,0.0001348322225330254,4.5285642205441243e-07,6.74161112665127e-05
15,primary,2024-12-03,log_ridge_harq,B1,100.0,,,30984,27300,3684,0.12720848777837354,390,0,0,3684,0,4,2.2642821102720621e-07,0.0001348322225330254,4.5285642205441243e-07,6.74161112665127e-05
15,primary,2024-12-03,log_ridge_harq,B2,100.0,,,30984,27300,3684,0.12822838131573278,390,0,0,3684,0,3,2.2642821102720621e-07,0.0001348322225330254,4.5285642205441243e-07,6.74161112665127e-05
15,primary,2024-12-04,lightgbm_qlike,B0,,31,122,31374,27690,3684,0.14595780021431418,,,,,,,,,,
15,primary,2024-12-04,lightgbm_qlike,B1,,31,153,31374,27690,3684,0.14876170538416272,,,,,,,,,,
15,primary,2024-12-04,lightgbm_qlike,B2,,15,83,31374,27690,3684,0.1499291574754169,,,,,,,,,,
15,primary,2024-12-04,log_ridge_harq,B0,100.0,,,31374,27690,3684,0.14412959106272144,390,0,0,3684,0,2,2.2482907581423526e-07,0.00013410038886059434,4.4965815162847053e-07,6.705019443029717e-05
15,primary,2024-12-04,log_ridge_harq,B1,100.0,,,31374,27690,3684,0.14278620232333067,390,0,0,3684,0,5,2.2482907581423526e-07,0.00013410038886059434,4.4965815162847053e-07,6.705019443029717e-05
15,primary,2024-12-04,log_ridge_harq,B2,100.0,,,31374,27690,3684,0.1444632280986681,390,0,0,3684,0,3,2.2482907581423526e-07,0.00013410038886059434,4.4965815162847053e-07,6.705019443029717e-05
15,primary,2024-12-05,lightgbm_qlike,B0,,63,92,31764,28080,3684,0.14765566781183542,,,,,,,,,,
15,primary,2024-12-05,lightgbm_qlike,B1,,31,136,31764,28080,3684,0.15356863922870695,,,,,,,,,,
15,primary,2024-12-05,lightgbm_qlike,B2,,31,121,31764,28080,3684,0.15216666350011027,,,,,,,,,,
15,primary,2024-12-05,log_ridge_harq,B0,100.0,,,31764,28080,3684,0.14612936891247125,390,0,0,3684,0,2,2.24467248004893e-07,0.00013293244574351813,4.48934496009786e-07,6.646622287175906e-05
15,primary,2024-12-05,log_ridge_harq,B1,100.0,,,31764,28080,3684,0.14419049229419909,390,0,0,3684,0,5,2.24467248004893e-07,0.00013293244574351813,4.48934496009786e-07,6.646622287175906e-05
15,primary,2024-12-05,log_ridge_harq,B2,10000.0,,,31764,28080,3684,0.14903236572422085,390,0,0,3684,0,1,2.24467248004893e-07,0.00013293244574351813,4.48934496009786e-07,6.646622287175906e-05
15,primary,2024-12-06,lightgbm_qlike,B0,,31,119,32154,28470,3684,0.148754358737256,,,,,,,,,,
15,primary,2024-12-06,lightgbm_qlike,B1,,63,120,32154,28470,3684,0.15605028471011523,,,,,,,,,,
15,primary,2024-12-06,lightgbm_qlike,B2,,63,125,32154,28470,3684,0.15570940795759775,,,,,,,,,,
