horizon_minutes,window,column,kind,pointwise_transform,N_sessions,mean,median,absolute_mean,minimum,maximum,positive_count,negative_count,zero_count,active_sessions,positive_share,negative_share
15,primary,b1_mfiv,feature,log,419,-0.010391587392969519,-0.010241654391437045,0.01106472394444974,-0.028985345793244584,0.004720205788152481,46,373,0,419,0.10978520286396182,0.8902147971360382
15,primary,b1_risk_reversal_25,feature,raw,419,0.001686241262125386,0.0007948536451059745,0.00864843125860428,-0.016169826824864862,0.041017585400042945,233,186,0,419,0.5560859188544153,0.4439140811455847
15,primary,b1_smile_curvature,feature,raw,419,0.0063119887249553485,0.006095021976719668,0.006315338927047272,-0.0003734532262391784,0.018482776287417995,415,4,0,419,0.9904534606205251,0.00954653937947494
15,primary,b1_smile_level,feature,log,419,0.09953243132363036,0.09497106557947228,0.09953243132363036,0.004739630989330704,0.3717037518267783,419,0,0,419,1.0,0.0
15,primary,b1_smile_slope,feature,raw,419,-0.018117638866198455,-0.01852726205215189,0.018117638866198455,-0.027091428334178096,-0.0007227301580117238,0,419,0,419,0.0,1.0
15,primary,b1_term_convexity,feature,raw,419,-0.006080671348389915,-0.010985556864267882,0.011624166565324025,-0.022268702266560015,0.022984023144717477,126,293,0,419,0.30071599045346065,0.6992840095465394
15,primary,b1_term_slope,feature,raw,419,-0.010871118136376758,-0.009564677064661995,0.011449679479906444,-0.04906118529846157,0.02652790434427276,36,383,0,419,0.08591885441527446,0.9140811455847255
15,primary,b2_30m_buy_premium_share,feature,raw,419,0.02413091055276499,0.0065217394578926365,0.036771349802039305,-0.046133126451557094,0.23758507948732022,271,148,0,419,0.6467780429594272,0.3532219570405728
15,primary,b2_30m_contracts,feature,log,419,-0.14878457551625945,-0.1065982853061075,0.1496179900867662,-0.44714476696141825,0.013900650430064977,28,391,0,419,0.06682577565632458,0.9331742243436754
15,primary,b2_30m_d_iv,feature,signed,419,-0.014969563233559233,-0.01522073813863303,0.014969563233559233,-0.032573517972788034,-0.007828358775002821,0,419,0,419,0.0,1.0
15,primary,b2_30m_d_mid_rel,feature,signed,419,-0.0029646458683655953,-0.0037977174474146196,0.0034381778391194334,-0.006808460314010619,0.007178111222597362,67,352,0,419,0.15990453460620524,0.8400954653937948
15,primary,b2_30m_d_spread,feature,signed,419,-0.004289101169033874,-0.004127775983425482,0.00436045336351668,-0.011017076358837035,0.0035462575507087387,20,399,0,419,0.0477326968973747,0.9522673031026253
15,primary,b2_30m_decay_intensity_innovation,feature,signed,419,-0.00024146577562501192,-0.0010830092060896959,0.00235913905170965,-0.007002077383263091,0.011444189659479423,120,299,0,419,0.2863961813842482,0.7136038186157518
15,primary,b2_30m_decay_intensity_last,feature,log,419,0.06057215520469379,0.0,0.06057215520469379,0.0,0.21227201987678468,197,0,222,197,0.4701670644391408,0.0
15,primary,b2_30m_delta_flow,feature,signed,419,-0.002355862784753895,-0.0023039234106273497,0.002572779402827378,-0.00949095589747119,0.002748725860173995,42,377,0,419,0.10023866348448687,0.8997613365155132
15,primary,b2_30m_gamma_flow,feature,signed,419,-0.0037806184294600096,-0.003191138021047118,0.0037806184294600096,-0.017438924627451974,-3.0207348802583964e-05,0,419,0,419,0.0,1.0
15,primary,b2_30m_multileg_premium_share,feature,raw,419,0.004078623923578804,0.0036599223435755794,0.004507890430106028,-0.009382156217448907,0.01113336654773189,388,31,0,419,0.9260143198090692,0.07398568019093078
15,primary,b2_30m_multileg_size_share,feature,raw,419,-0.00785223783521795,-0.007582035399753521,0.00785223783521795,-0.013531568987857023,-0.002150766212192492,0,419,0,419,0.0,1.0
15,primary,b2_30m_otm_premium_share,feature,raw,419,-0.00016599049871584027,4.2015358063997265e-05,0.001849682544784141,-0.008418705387237697,0.0065689693966860235,213,206,0,419,0.5083532219570406,0.4916467780429594
15,primary,b2_30m_passive_premium_share,feature,raw,419,0.0332679180104257,0.0056040371736677886,0.05304656011070333,-0.06768696561810728,0.34069311105230865,227,192,0,419,0.5417661097852029,0.45823389021479716
15,primary,b2_30m_premium,feature,log,419,0.00792403965935614,0.005463811628108803,0.010502315330804486,-0.015318021065314604,0.04438058147681848,300,119,0,419,0.7159904534606205,0.2840095465393795
15,primary,b2_30m_rate_per_second,feature,log,419,-0.014942637768891745,0.0,0.03737498154175434,-0.09425929222359004,0.1155458074223594,128,179,112,307,0.3054892601431981,0.42720763723150357
15,primary,b2_30m_sell_premium_share,feature,raw,419,0.02644782566238866,0.011315900148860886,0.03944970318002906,-0.047334915601622,0.23699186389600424,300,119,0,419,0.7159904534606205,0.2840095465393795
15,primary,b2_30m_size,feature,log,419,0.0315451540989209,0.02750170972241367,0.0315451540989209,0.0025354735320607114,0.07837721536115583,419,0,0,419,1.0,0.0
15,primary,b2_30m_sweep_premium_share,feature,raw,419,-0.0022648679846213296,-0.0023321648656345916,0.0028961312989244283,-0.009329410888720451,0.003608714428169642,98,321,0,419,0.23389021479713604,0.766109785202864
15,primary,b2_30m_trades,feature,log,419,0.011601976621052178,0.0,0.011601976621052178,0.0,0.11297056248740703,112,0,307,112,0.26730310262529833,0.0
15,primary,b2_30m_vega_flow,feature,signed,419,0.008290879796689394,0.008137471899199247,0.008290879796689394,0.003153341828384735,0.016901538025286288,419,0,0,419,1.0,0.0
15,primary,b2_30m_vega_flow_abs,feature,log,419,-0.010610892477254594,-0.008781302157097765,0.02047001410908433,-0.05844132143230459,0.0261344198145226,179,240,0,419,0.42720763723150357,0.5727923627684964
15,primary,b2_30m_vega_flow_call,feature,signed,419,-0.003685293649769011,-0.0030629038735333542,0.003705069478794742,-0.014566333091203218,0.0008856621365297662,12,407,0,419,0.028639618138424822,0.9713603818615751
15,primary,b2_30m_vega_flow_long_dte,feature,signed,419,-0.002963182157433663,-0.003492765330657879,0.0033156836427625357,-0.005979672889559423,0.004500113586491711,42,377,0,419,0.10023866348448687,0.8997613365155132
15,primary,b2_30m_vega_flow_put,feature,signed,419,0.00466421041561174,0.005170847568903166,0.0053457293268826395,-0.008386480963273699,0.009120068603301248,386,33,0,419,0.9212410501193318,0.07875894988066826
15,primary,b2_30m_vega_flow_short_dte,feature,signed,419,0.0068429886951074945,0.00548147947442918,0.0068429886951074945,0.0031773709150584406,0.023647566354640954,419,0,0,419,1.0,0.0
15,primary,b2_30m_window_empty,feature,raw,419,-0.02181320113602526,0.0,0.02327047788026098,-0.2626915172246575,0.01790473692722832,19,66,334,85,0.045346062052505964,0.1575178997613365
15,primary,b2_30m_zero_dte_premium_share,feature,raw,419,-0.009987118541181199,-0.007621635321009069,0.009987118541181199,-0.03181196772609805,-0.0018695795144399044,0,419,0,419,0.0,1.0
15,primary,b2_30m_zero_dte_signed_premium,feature,signed,419,0.0019466202753829474,0.0026835240025112816,0.002388748050870459,-0.004123506341795167,0.003897082285909351,351,68,0,419,0.837708830548926,0.162291169451074
15,primary,b2_30m_zero_dte_trade_share,feature,raw,419,-0.001335696492256221,-0.002216571859165989,0.007620926240812284,-0.019853595662952236,0.021636301372275745,168,251,0,419,0.4009546539379475,0.5990453460620525
15,primary,b2_5m_buy_premium_share,feature,raw,419,0.24916220192827385,0.0007927092868175174,0.2515121989354961,-0.11783445589367061,3.06397483843207,266,127,26,393,0.6348448687350835,0.3031026252983294
15,primary,b2_5m_contract_entropy,feature,raw,419,0.01400597441056362,0.014230142142618876,0.01400597441056362,0.0029729528940426334,0.028124970455300748,419,0,0,419,1.0,0.0
15,primary,b2_5m_contracts,feature,log,419,0.09168134323112849,0.06935119706956536,0.09168134323112849,0.00975228536780888,0.2267109438656763,419,0,0,419,1.0,0.0
15,primary,b2_5m_d_iv,feature,signed,419,0.0011433440646738343,0.001214347650966805,0.0015363626516087957,-0.0027902433258975125,0.005054619341400856,350,69,0,419,0.8353221957040573,0.16467780429594273
15,primary,b2_5m_d_mid_rel,feature,signed,419,-0.0009452112912599678,-0.00018830500479932567,0.0028363112906698074,-0.009107279250673984,0.0029082017869133804,201,218,0,419,0.4797136038186158,0.5202863961813843
15,primary,b2_5m_d_spread,feature,signed,419,0.00043424865991625243,0.0013214807453971159,0.002257215929793165,-0.006973242536323546,0.003793055636705254,324,95,0,419,0.7732696897374701,0.22673031026252982
15,primary,b2_5m_decay_intensity_innovation,feature,signed,419,-0.003614710498263777,-0.004087599527070327,0.0042353471304897305,-0.009040205359522348,0.004286771924805501,51,368,0,419,0.12171837708830549,0.8782816229116945
15,primary,b2_5m_decay_intensity_last,feature,log,419,0.06459840342952135,0.043519504199905454,0.06459840342952135,0.0,0.2084326021423412,222,0,197,222,0.5298329355608592,0.0
15,primary,b2_5m_delta_flow,feature,signed,419,-0.005212246854510818,-0.0047901114493133015,0.005212246854510818,-0.014559258446666418,-0.002850776665378847,0,419,0,419,0.0,1.0
15,primary,b2_5m_expiry_hhi,feature,raw,419,-0.0067754864187102954,-0.0068250861432818085,0.0067754864187102954,-0.013039726947482884,-0.00016281272950891795,0,419,0,419,0.0,1.0
15,primary,b2_5m_gamma_flow,feature,signed,419,0.0005656492830195878,-0.00028377576554378884,0.001827258150358084,-0.002637700694144335,0.01501391603884405,174,245,0,419,0.4152744630071599,0.5847255369928401
15,primary,b2_5m_interarrival_cv,feature,raw,419,-0.014211936826662703,-0.0174612615628366,0.01466291620049319,-0.024008935560487304,0.003992809349915005,29,390,0,419,0.06921241050119331,0.9307875894988067
15,primary,b2_5m_multileg_premium_share,feature,raw,419,0.0013445952118101496,0.001894026811068677,0.002462881468437706,-0.007007783584261063,0.008548361882496427,305,114,0,419,0.7279236276849642,0.2720763723150358
15,primary,b2_5m_multileg_size_share,feature,raw,419,-0.003145065195453149,-0.002760349674220194,0.003145065195453149,-0.00746036306980063,-0.0003385848778820428,0,419,0,419,0.0,1.0
15,primary,b2_5m_otm_premium_share,feature,raw,419,0.002122441517222976,0.0019050264276724307,0.002572904522175651,-0.002497410475699575,0.009340895479761847,329,90,0,419,0.7852028639618138,0.21479713603818615
15,primary,b2_5m_passive_premium_share,feature,raw,419,0.30491562441498166,-0.0021587511232878972,0.31208149610061164,-0.1514333811150962,3.7852052949856567,163,254,2,417,0.38902147971360385,0.6062052505966588
15,primary,b2_5m_premium,feature,log,419,0.04088705932772649,0.03771990465845365,0.04088705932772649,0.016904013348093033,0.0786212806246099,419,0,0,419,1.0,0.0
15,primary,b2_5m_rate_per_second,feature,log,419,0.03647756974303248,0.03560954881355705,0.036510511167789465,-0.004140128264066552,0.1109646870806527,363,3,53,366,0.8663484486873508,0.007159904534606206
15,primary,b2_5m_sell_premium_share,feature,raw,419,0.2480246562271416,0.0031604282273849905,0.2498454749290096,-0.11598112572122549,3.0318826828559757,378,41,0,419,0.9021479713603818,0.09785202863961814
15,primary,b2_5m_size,feature,log,419,-0.003086402729961034,-0.005521696186563613,0.008753136406823266,-0.023841931208965578,0.02944867438097047,123,296,0,419,0.2935560859188544,0.7064439140811456
15,primary,b2_5m_strike_hhi,feature,raw,419,0.009013153562395012,0.010100167949411444,0.009155209228567933,-0.0048742853078614775,0.01569079605200974,408,11,0,419,0.9737470167064439,0.026252983293556086
15,primary,b2_5m_sweep_premium_share,feature,raw,419,0.002623956359463851,0.002523583230309737,0.002625056690535104,-0.00023051935942761456,0.005178733367750855,418,1,0,419,0.9976133651551312,0.002386634844868735
15,primary,b2_5m_trades,feature,log,419,0.00275535728575022,0.0,0.0027788235117457527,-0.002457876370303949,0.04739374024007762,49,4,366,53,0.11694510739856802,0.00954653937947494
15,primary,b2_5m_vega_flow,feature,signed,419,0.0020754221372917404,0.001815445628281843,0.0020780536764228243,-0.0003534656362314363,0.007565365837285375,416,3,0,419,0.9928400954653938,0.007159904534606206
15,primary,b2_5m_vega_flow_abs,feature,log,419,0.019261451409028234,0.022178328942937784,0.02002666080885026,-0.014200045502556557,0.04559498817037755,390,29,0,419,0.9307875894988067,0.06921241050119331
15,primary,b2_5m_vega_flow_call,feature,signed,419,-0.0010535062793336064,-0.0010325367077399618,0.0013791150738804796,-0.0038108643434835,0.004179581599601704,38,381,0,419,0.09069212410501193,0.9093078758949881
15,primary,b2_5m_vega_flow_long_dte,feature,signed,419,-0.0014071398687796964,-0.001240922565276294,0.0014715148685899577,-0.004022046377179065,0.0020676971353366614,19,400,0,419,0.045346062052505964,0.954653937947494
15,primary,b2_5m_vega_flow_put,feature,signed,419,0.004136471877304418,0.004506130912282685,0.004195116624315209,-0.0020829761280060483,0.006298581938800913,410,9,0,419,0.9785202863961814,0.021479713603818614
15,primary,b2_5m_vega_flow_short_dte,feature,signed,419,-0.001565894875221073,-0.000929207212619775,0.002264521329158735,-0.019321230255611728,0.0021771935269088477,142,277,0,419,0.33890214797136037,0.6610978520286396
15,primary,b2_5m_window_empty,feature,raw,419,0.07600251524123086,0.0,0.07600251524123086,0.0,0.5570628946980682,115,0,304,115,0.2744630071599045,0.0
15,primary,b2_5m_zero_dte_premium_share,feature,raw,419,0.005395897778639275,0.005171623919572782,0.005789873821544915,-0.002876399364914312,0.016250667911442557,359,60,0,419,0.8568019093078759,0.1431980906921241
15,primary,b2_5m_zero_dte_signed_premium,feature,signed,419,-0.0006243442625980712,-0.0008257999020232295,0.0009080543627681947,-0.0018793104604920498,0.0017213934298882605,119,300,0,419,0.2840095465393795,0.7159904534606205
15,primary,b2_5m_zero_dte_trade_share,feature,raw,419,-0.004807995871943245,-0.0036639496011861613,0.005580803917245863,-0.021091128450919813,0.008182748510617092,73,346,0,419,0.17422434367541767,0.8257756563245824
15,primary,day_of_week,feature,raw,419,0.03910629018956085,0.03941542840300163,0.03910629018956085,0.008477164091267713,0.05772679978602004,419,0,0,419,1.0,0.0
15,primary,dollar_volume_30,feature,log,419,0.12301638581561021,0.12509846285921106,0.12301638581561021,0.012250970251938737,0.26640287186485395,419,0,0,419,1.0,0.0
15,primary,intercept,intercept,identity,419,-12.227740889786519,-12.244404292902455,12.227740889786519,-12.397925726441986,-12.015240835734048,0,419,0,419,0.0,1.0
15,primary,jump_back_30,feature,log,419,0.004827410540958684,0.004578262336870152,0.004827410540958684,0.0020991386525476786,0.008727387240926787,419,0,0,419,1.0,0.0
15,primary,log_rv_30m,feature,raw,419,0.12485643986812105,0.0,0.12485643986812105,0.0,0.6566686869911409,181,0,238,181,0.431980906921241,0.0
15,primary,log_rv_day,feature,raw,419,0.025842536011250666,0.035534038097363545,0.025842536011250666,0.0,0.07805835721034303,210,0,209,210,0.5011933174224343,0.0
15,primary,log_rv_session,feature,raw,419,0.14521988526328156,0.20702194908404584,0.14521988526328156,0.0,0.28379161445259954,280,0,139,280,0.6682577565632458,0.0
15,primary,log_rv_week,feature,raw,419,0.021459672366496433,0.016382390851890468,0.021459672366496433,0.0,0.05381164886047134,218,0,201,218,0.5202863961813843,0.0
15,primary,minute_fraction,feature,raw,419,-0.08251939222656839,0.0,0.08251939222656839,-0.3329790764822113,0.0,0,168,251,168,0.0,0.4009546539379475
15,primary,minute_fraction_sq,feature,raw,419,0.13886299246244665,0.15514491637558062,0.13924714604239177,-0.022560636153200506,0.22081636201471516,412,7,0,419,0.9832935560859188,0.016706443914081145
15,primary,minutes_since_open,feature,raw,419,-0.12595019620979497,-0.1601806927910474,0.12595019620979497,-0.33936761100532187,0.0,0,245,174,245,0.0,0.5847255369928401
15,primary,minutes_to_close,feature,raw,419,0.03666847082839733,0.03586592641530853,0.03666847082839733,0.0,0.19467618216264623,401,0,18,401,0.9570405727923628,0.0
15,primary,parkinson_30,feature,log,419,0.46477828672446586,0.5220028594389531,0.46477828672446586,0.0967726858550505,0.5691315878123245,419,0,0,419,1.0,0.0
15,primary,presence:b1_butterfly_25,presence,finite_presence_binary,419,-8.522392180174956e-05,0.0,0.0002657039465757086,-0.00835807926152392,0.0062698795636197315,16,30,373,46,0.03818615751789976,0.07159904534606205
15,primary,presence:b1_iv_14d,presence,finite_presence_binary,419,0.005669546339633755,0.0,0.005761131008994007,-0.01634622278233216,0.18947842012018618,16,2,401,18,0.03818615751789976,0.00477326968973747
15,primary,presence:b1_iv_30d,presence,finite_presence_binary,419,0.002531587386517653,0.0,0.002687619329320424,-0.016352694678670007,0.18708147994917654,11,2,406,13,0.026252983293556086,0.00477326968973747
15,primary,presence:b1_iv_60d,presence,finite_presence_binary,419,0.00435860663842209,0.0,0.004594477545847468,-0.016814874780353515,0.19156290090419004,14,3,402,17,0.03341288782816229,0.007159904534606206
15,primary,presence:b1_iv_7d,presence,finite_presence_binary,419,0.0025609135975540485,0.0,0.0026401530978748715,-0.016600675317212345,0.19086144852320155,8,1,410,9,0.01909307875894988,0.002386634844868735
15,primary,presence:b1_iv_90d,presence,finite_presence_binary,419,0.003425192703138666,0.0,0.0035062473161711254,-0.01698094143030028,0.19072223159904544,10,1,408,11,0.02386634844868735,0.002386634844868735
15,primary,presence:b1_iv_minus_trailing_rv_30d,presence,finite_presence_binary,419,0.007355653904719649,0.0,0.007591163702427052,-0.016792708066744114,0.18747441647103655,22,3,394,25,0.05250596658711217,0.007159904534606206
15,primary,presence:b1_mfiv,presence,finite_presence_binary,419,-0.06736812251472392,-0.031904735046784226,0.0729727075121247,-0.16629207704331583,0.02603561439849206,66,322,31,388,0.1575178997613365,0.7684964200477327
15,primary,presence:b1_risk_reversal_25,presence,finite_presence_binary,419,0.00031338997586579607,0.0,0.0022517921927267663,-0.008713363080421107,0.007713951633887348,188,185,46,373,0.4486873508353222,0.441527446300716
15,primary,presence:b1_smile_curvature,presence,finite_presence_binary,419,0.006199798678171025,0.0,0.006536219526636173,-0.017048052438377016,0.19154722527697718,24,5,390,29,0.057279236276849645,0.011933174224343675
15,primary,presence:b1_smile_level,presence,finite_presence_binary,419,0.003948304699524109,0.0,0.004186109591733701,-0.016915245705584555,0.18696180866244907,12,3,404,15,0.028639618138424822,0.007159904534606206
15,primary,presence:b1_smile_slope,presence,finite_presence_binary,419,0.005081531715810737,0.0,0.005159074118551863,-0.016245133374265985,0.18976932774825786,18,1,400,19,0.04295942720763723,0.002386634844868735
15,primary,presence:b1_term_convexity,presence,finite_presence_binary,419,0.004127469161311316,0.0,0.004369289152736068,-0.016945377752134325,0.18770224621802098,12,3,404,15,0.028639618138424822,0.007159904534606206
15,primary,presence:b1_term_slope,presence,finite_presence_binary,419,0.010119981482149806,0.0,0.010670757042849177,-0.01691384758922933,0.1907766938031635,31,7,381,38,0.07398568019093078,0.016706443914081145
15,primary,presence:b2_30m_buy_premium_share,presence,finite_presence_binary,419,0.011866438906770534,0.0,0.012363606556331803,-0.017799253652045443,0.2680085775325657,41,6,372,47,0.09785202863961814,0.014319809069212411
15,primary,presence:b2_30m_contracts,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_d_iv,presence,finite_presence_binary,419,0.005397472309626598,0.0,0.005479740967891202,-0.017235283906434695,0.2632296842749173,17,1,401,18,0.0405727923627685,0.002386634844868735
15,primary,presence:b2_30m_d_mid_rel,presence,finite_presence_binary,419,0.0025671048511754827,0.0,0.002651436051193915,-0.017667386403861566,0.2230826531012403,7,1,411,8,0.016706443914081145,0.002386634844868735
15,primary,presence:b2_30m_d_spread,presence,finite_presence_binary,419,0.002333007762001746,0.0,0.002333007762001746,0.0,0.26102763997023576,6,0,413,6,0.014319809069212411,0.0
15,primary,presence:b2_30m_decay_intensity_innovation,presence,finite_presence_binary,419,0.002436429486695089,0.0,0.0025180115508408184,-0.01709144243853039,0.22545645483878216,5,1,413,6,0.011933174224343675,0.002386634844868735
15,primary,presence:b2_30m_decay_intensity_last,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_delta_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_gamma_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_multileg_premium_share,presence,finite_presence_binary,419,0.0017892351679178206,0.0,0.0018508100519434973,-0.00924188662314086,0.2244828244451784,7,2,410,9,0.016706443914081145,0.00477326968973747
15,primary,presence:b2_30m_multileg_size_share,presence,finite_presence_binary,419,0.0011405801438205889,0.0,0.0012219535405021452,-0.01704772660478603,0.21931647158358367,4,1,414,5,0.00954653937947494,0.002386634844868735
15,primary,presence:b2_30m_otm_premium_share,presence,finite_presence_binary,419,0.0018521822996326119,0.0,0.001946931570263883,-0.01722791657954363,0.2562071799891553,7,3,409,10,0.016706443914081145,0.007159904534606206
15,primary,presence:b2_30m_passive_premium_share,presence,finite_presence_binary,419,0.0005696979563185896,0.0,0.0006539202219122413,-0.017644564641870024,0.23176979532016015,2,1,416,3,0.00477326968973747,0.002386634844868735
15,primary,presence:b2_30m_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_rate_per_second,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_sell_premium_share,presence,finite_presence_binary,419,0.000594104836123948,0.0,0.0006163057590372767,-0.004651093350342359,0.20522049225490596,3,1,415,4,0.007159904534606206,0.002386634844868735
15,primary,presence:b2_30m_size,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_sweep_premium_share,presence,finite_presence_binary,419,0.0009686565099746111,0.0,0.001086330255875598,-0.017257599023730995,0.21693175491087036,3,3,413,6,0.007159904534606206,0.007159904534606206
15,primary,presence:b2_30m_trades,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow_abs,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow_call,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow_long_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow_put,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_vega_flow_short_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_window_empty,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_zero_dte_premium_share,presence,finite_presence_binary,419,0.0014769416409936746,0.0,0.0017331349413189923,-0.018140368497730854,0.2616062594518229,4,4,411,8,0.00954653937947494,0.00954653937947494
15,primary,presence:b2_30m_zero_dte_signed_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_30m_zero_dte_trade_share,presence,finite_presence_binary,419,0.0005981349634708544,0.0,0.0005981349634708544,0.0,0.22186701319404564,2,0,417,2,0.00477326968973747,0.0
15,primary,presence:b2_5m_buy_premium_share,presence,finite_presence_binary,419,-0.047815761717944855,0.0,0.047815761717944855,-0.5552537612444832,0.0,0,71,348,71,0.0,0.16945107398568018
15,primary,presence:b2_5m_contract_entropy,presence,finite_presence_binary,419,-0.0019294865674781352,0.0,0.0019294865674781352,-0.5081256085263095,0.0,0,4,415,4,0.0,0.00954653937947494
15,primary,presence:b2_5m_contracts,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_d_iv,presence,finite_presence_binary,419,-0.020592952565720555,0.0,0.020592952565720555,-0.5523174795276334,0.0,0,24,395,24,0.0,0.057279236276849645
15,primary,presence:b2_5m_d_mid_rel,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_d_spread,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_decay_intensity_innovation,presence,finite_presence_binary,419,-0.015285808900684799,0.0,0.015285808900684799,-0.5544744475594183,0.0,0,18,401,18,0.0,0.04295942720763723
15,primary,presence:b2_5m_decay_intensity_last,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_delta_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_expiry_hhi,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_gamma_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_interarrival_cv,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_multileg_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_multileg_size_share,presence,finite_presence_binary,419,-0.017794546478405695,0.0,0.017794546478405695,-0.5556050933207408,0.0,0,20,399,20,0.0,0.0477326968973747
15,primary,presence:b2_5m_otm_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_passive_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_rate_per_second,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_sell_premium_share,presence,finite_presence_binary,419,-0.002161786203621201,0.0,0.002161786203621201,-0.2440995139961077,0.0,0,7,412,7,0.0,0.016706443914081145
15,primary,presence:b2_5m_size,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_strike_hhi,presence,finite_presence_binary,419,-0.007236975087695125,0.0,0.007236975087695125,-0.5579798274735974,0.0,0,9,410,9,0.0,0.021479713603818614
15,primary,presence:b2_5m_sweep_premium_share,presence,finite_presence_binary,419,-0.00320808655861843,0.0,0.00320808655861843,-0.3952164977538279,0.0,0,7,412,7,0.0,0.016706443914081145
15,primary,presence:b2_5m_trades,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow_abs,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow_call,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow_long_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow_put,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_vega_flow_short_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,primary,presence:b2_5m_window_empty,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
