horizon_minutes,window,column,kind,pointwise_transform,N_sessions,mean,median,absolute_mean,minimum,maximum,positive_count,negative_count,zero_count,active_sessions,positive_share,negative_share
5,primary,presence:b2_30m_window_empty,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_30m_zero_dte_premium_share,presence,finite_presence_binary,419,-0.0003745492988458,0.0,0.0009743767619653,-0.0981829622565424,0.0972842032733173,2,6,411,8,0.0047732696897374,0.0143198090692124
5,primary,presence:b2_30m_zero_dte_signed_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_30m_zero_dte_trade_share,presence,finite_presence_binary,419,-8.989209611972295e-05,0.0,8.989209611972295e-05,-0.0197752235457523,0.0,0,2,417,2,0.0,0.0047732696897374
5,primary,presence:b2_5m_buy_premium_share,presence,finite_presence_binary,419,-0.0390292766752708,0.0,0.0390292766752708,-0.4512389605503454,0.0,0,71,348,71,0.0,0.1694510739856801
5,primary,presence:b2_5m_contract_entropy,presence,finite_presence_binary,419,-0.0021426951626382,0.0,0.0021426951626382,-0.4256846489270233,0.0,0,4,415,4,0.0,0.0095465393794749
5,primary,presence:b2_5m_contracts,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_d_iv,presence,finite_presence_binary,419,-0.0179998624847444,0.0,0.0179998624847444,-0.4502174220364584,0.0,0,24,395,24,0.0,0.0572792362768496
5,primary,presence:b2_5m_d_mid_rel,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_d_spread,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_decay_intensity_innovation,presence,finite_presence_binary,419,-0.0112792344785827,0.0,0.0112792344785827,-0.4410287367260784,0.0,0,18,401,18,0.0,0.0429594272076372
5,primary,presence:b2_5m_decay_intensity_last,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_delta_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_expiry_hhi,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_gamma_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_interarrival_cv,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_multileg_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_multileg_size_share,presence,finite_presence_binary,419,-0.0115635523578866,0.0,0.0115635523578866,-0.441633315464108,0.0,0,20,399,20,0.0,0.0477326968973747
5,primary,presence:b2_5m_otm_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_passive_premium_share,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_rate_per_second,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_sell_premium_share,presence,finite_presence_binary,419,-0.001145083785084,0.0,0.001145083785084,-0.1379967249167281,0.0,0,7,412,7,0.0,0.0167064439140811
5,primary,presence:b2_5m_size,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_strike_hhi,presence,finite_presence_binary,419,-0.0064789732237318,0.0,0.0064789732237318,-0.4461055292750074,0.0,0,9,410,9,0.0,0.0214797136038186
5,primary,presence:b2_5m_sweep_premium_share,presence,finite_presence_binary,419,-0.0018295044442585,0.0,0.0018295044442585,-0.3013026817291259,0.0,0,7,412,7,0.0,0.0167064439140811
5,primary,presence:b2_5m_trades,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow_abs,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow_call,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow_long_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow_put,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_vega_flow_short_dte,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_window_empty,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_zero_dte_premium_share,presence,finite_presence_binary,419,-0.0176943734525463,0.0,0.0176943734525463,-0.4361313199253995,0.0,0,23,396,23,0.0,0.0548926014319809
5,primary,presence:b2_5m_zero_dte_signed_premium,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
5,primary,presence:b2_5m_zero_dte_trade_share,presence,finite_presence_binary,419,-0.001716480158272,0.0,0.001716480158272,-0.2578670427262524,0.0,0,5,414,5,0.0,0.0119331742243436
5,primary,presence:rp4_dealer_gamma_near_spot,presence,finite_presence_binary,419,-0.0005912662338831,0.0,0.0005912662338831,-0.2385344293588809,0.0,0,3,416,3,0.0,0.0071599045346062
5,primary,presence:rp4_dealer_gamma_net,presence,finite_presence_binary,419,-0.0003879532181519,0.0,0.0004832273014075,-0.1776188576159943,0.0199599204420542,1,2,416,3,0.0023866348448687,0.0047732696897374
5,primary,presence:rp4_dealer_max_gamma_distance,presence,finite_presence_binary,419,-0.0011394133618847,0.0,0.0011394133618847,-0.2391117512212297,0.0,0,2,417,2,0.0,0.0047732696897374
5,primary,presence:rp4_gamma_imb_near_short,presence,finite_presence_binary,419,0.0057091289264697,0.0,0.0062698187262899,-0.0171825358102941,0.0588657959739381,51,7,361,58,0.1217183770883054,0.0167064439140811
5,primary,presence:rp4_gamma_imb_near_spot,presence,finite_presence_binary,419,0.0047788044993778,0.0,0.0051821217851375,-0.0172047769708494,0.0578134861347082,43,5,371,48,0.1026252983293556,0.0119331742243436
5,primary,presence:rp4_gamma_imb_signed_trades,presence,finite_presence_binary,419,0.0040154454308224,0.0,0.0044199547783906,-0.0173251433801057,0.0574451147807649,38,5,376,43,0.0906921241050119,0.0119331742243436
5,primary,presence:rp4_gamma_imb_total,presence,finite_presence_binary,419,0.0047633269623352,0.0,0.005010105428558,-0.0173010559538608,0.0580797591546453,43,3,373,46,0.1026252983293556,0.0071599045346062
5,primary,presence:rp4_iv_dte_0_1_m_090_097,presence,finite_presence_binary,419,-0.0100726660240945,-0.0143280851900597,0.0181002148298342,-0.0335148517648025,0.0255997957748853,124,295,0,419,0.2959427207637231,0.7040572792362768
5,primary,presence:rp4_iv_dte_0_1_m_097_103,presence,finite_presence_binary,419,-0.0067658679615372,-0.0103231720024795,0.0169059735082188,-0.0369804082817938,0.0313657191538943,123,296,0,419,0.2935560859188544,0.7064439140811456
5,primary,presence:rp4_iv_dte_0_1_m_103_110,presence,finite_presence_binary,419,0.0230748712667762,0.0175140524223061,0.0230748712667762,0.0008495761085867,0.0535778808459699,419,0,0,419,1.0,0.0
5,primary,presence:rp4_iv_dte_0_1_m_gt110,presence,finite_presence_binary,419,0.0159767221438084,0.0101058765589017,0.0162091009708535,-0.005396847124829,0.0430992085695824,398,21,0,419,0.9498806682577564,0.0501193317422434
5,primary,presence:rp4_iv_dte_0_1_m_lt090,presence,finite_presence_binary,419,0.010395153935228,0.0035893636737851,0.0141221471382191,-0.0192703151048114,0.0464146567338403,274,145,0,419,0.6539379474940334,0.3460620525059666
5,primary,presence:rp4_iv_dte_2_7_m_090_097,presence,finite_presence_binary,419,-0.0012747892448893,-0.0037981647262686,0.0159950650839296,-0.0395906554400034,0.0413708255770997,169,250,0,419,0.4033412887828162,0.5966587112171837
5,primary,presence:rp4_iv_dte_2_7_m_097_103,presence,finite_presence_binary,419,-0.0206351008938784,-0.023346022081421,0.0263744564242906,-0.0722274650130719,0.034050855763075,67,352,0,419,0.1599045346062052,0.8400954653937948
5,primary,presence:rp4_iv_dte_2_7_m_103_110,presence,finite_presence_binary,419,0.0360275222077682,0.035540667936705,0.0360275222077682,2.6858776432752503e-05,0.0911555588739691,419,0,0,419,1.0,0.0
5,primary,presence:rp4_iv_dte_2_7_m_gt110,presence,finite_presence_binary,419,0.0160640601553073,0.0078089197957438,0.0170548483061537,-0.0067114522523872,0.0618446107320925,346,73,0,419,0.8257756563245824,0.1742243436754176
5,primary,presence:rp4_iv_dte_2_7_m_lt090,presence,finite_presence_binary,419,0.0102167805965416,0.0019035178412056,0.0124942321439257,-0.0090557192102683,0.0490852267296948,258,161,0,419,0.6157517899761337,0.3842482100238663
5,primary,presence:rp4_iv_dte_31_90_m_090_097,presence,finite_presence_binary,419,-0.0019269417758267,-0.0050051705979374,0.0067832120283901,-0.0114300103310187,0.0119069993167733,128,291,0,419,0.3054892601431981,0.6945107398568019
5,primary,presence:rp4_iv_dte_31_90_m_097_103,presence,finite_presence_binary,419,-0.0084405173817268,-0.0110778358890266,0.0097561218005765,-0.0216620101432072,0.0068701841040475,86,333,0,419,0.2052505966587112,0.7947494033412887
5,primary,presence:rp4_iv_dte_31_90_m_103_110,presence,finite_presence_binary,419,0.0097807219201757,0.0073495394275811,0.0102253176693902,-0.0060569808049344,0.0261366409121714,386,33,0,419,0.9212410501193318,0.0787589498806682
5,primary,presence:rp4_iv_dte_31_90_m_gt110,presence,finite_presence_binary,419,0.0022499812438001,-0.0001720901348803,0.0054642439966166,-0.0087426137154927,0.0172061011488686,202,217,0,419,0.4821002386634845,0.5178997613365155
5,primary,presence:rp4_iv_dte_31_90_m_lt090,presence,finite_presence_binary,419,-0.0046526862614521,-0.0077307709808175,0.0073730784429958,-0.0129814458555859,0.0098955277830763,124,295,0,419,0.2959427207637231,0.7040572792362768
5,primary,presence:rp4_iv_dte_8_30_m_090_097,presence,finite_presence_binary,419,-0.016802340508829,-0.020321069145197,0.0193601208953762,-0.0462168506428424,0.0159293131540769,44,375,0,419,0.1050119331742243,0.8949880668257757
5,primary,presence:rp4_iv_dte_8_30_m_097_103,presence,finite_presence_binary,419,-0.0242012310466562,-0.0152230148712099,0.024205419768321,-0.1669826219580902,0.0006797195198671,3,300,116,303,0.0071599045346062,0.7159904534606205
5,primary,presence:rp4_iv_dte_8_30_m_103_110,presence,finite_presence_binary,419,-0.0364340490063079,-0.0309332402193548,0.0364340490063079,-0.1478855081273047,-0.0006954594289643,0,419,0,419,0.0,1.0
5,primary,presence:rp4_iv_dte_8_30_m_gt110,presence,finite_presence_binary,419,0.0070782759435241,0.0045414382794646,0.0076108084437172,-0.0025864410490894,0.0262584868353714,345,74,0,419,0.8233890214797136,0.1766109785202864
5,primary,presence:rp4_iv_dte_8_30_m_lt090,presence,finite_presence_binary,419,-0.0038042828748388,-0.0061258889469266,0.006819773804412,-0.0103773443856123,0.0110124915831464,124,295,0,419,0.2959427207637231,0.7040572792362768
5,primary,presence:rp4_iv_dte_gt90_m_090_097,presence,finite_presence_binary,419,0.0057505160472532,0.0025517908633294,0.0061994859982855,-0.0062175051529824,0.0204842369626489,355,64,0,419,0.847255369928401,0.152744630071599
5,primary,presence:rp4_iv_dte_gt90_m_097_103,presence,finite_presence_binary,419,0.0192923884197967,0.0209964880975734,0.0193807669326218,-0.0020161169266035,0.0358766299439408,407,12,0,419,0.9713603818615753,0.0286396181384248
5,primary,presence:rp4_iv_dte_gt90_m_103_110,presence,finite_presence_binary,419,0.0074093232773749,0.0046354607962634,0.0075846383627222,-0.0021350001777107,0.0223312351695293,386,33,0,419,0.9212410501193318,0.0787589498806682
5,primary,presence:rp4_iv_dte_gt90_m_gt110,presence,finite_presence_binary,419,0.0017917240199591,0.0007470795560619,0.0057138417405492,-0.0126586558195919,0.0202391517582615,249,170,0,419,0.594272076372315,0.4057279236276849
5,primary,presence:rp4_iv_dte_gt90_m_lt090,presence,finite_presence_binary,419,-0.0034247048173226,-0.0052374357432065,0.0069452059948824,-0.0156814075369392,0.0090581727103246,124,295,0,419,0.2959427207637231,0.7040572792362768
5,primary,presence:rp4_surface_populated_cells,presence,finite_presence_binary,419,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0.0,0.0
15,confirmation,presence:b1_butterfly_25,presence,finite_presence_binary,25,-0.0013064760398781,0.0,0.0013064760398781,-0.0069175010034758,0.0,0,5,20,5,0.0,0.2
15,confirmation,presence:b1_iv_14d,presence,finite_presence_binary,25,0.0068080862663271,0.0,0.0068080862663271,0.0,0.1702021566581778,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_iv_30d,presence,finite_presence_binary,25,0.0070723304903662,0.0,0.0095449056148457,-0.015476717277963,0.0697482481226142,3,2,20,5,0.12,0.08
15,confirmation,presence:b1_iv_60d,presence,finite_presence_binary,25,0.0167211960924531,0.0,0.0167211960924531,0.0,0.1781217499506578,3,0,22,3,0.12,0.0
15,confirmation,presence:b1_iv_7d,presence,finite_presence_binary,25,0.0071520691673412,0.0,0.0071520691673412,0.0,0.1788017291835305,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_iv_90d,presence,finite_presence_binary,25,0.0241912153139004,0.0,0.0241912153139004,0.0,0.179080940407809,4,0,21,4,0.16,0.0
15,confirmation,presence:b1_iv_minus_trailing_rv_30d,presence,finite_presence_binary,25,0.0166890404217298,0.0,0.0166890404217298,0.0,0.1774522534657095,3,0,22,3,0.12,0.0
15,confirmation,presence:b1_mfiv,presence,finite_presence_binary,25,-0.0414304037989739,-0.015758488201201,0.0663238731467323,-0.133124373230485,0.0287384581431016,11,14,0,25,0.44,0.56
15,confirmation,presence:b1_risk_reversal_25,presence,finite_presence_binary,25,-0.0059241113901011,-0.006641317730122,0.0059241113901011,-0.0108686137402563,0.0,0,20,5,20,0.0,0.8
15,confirmation,presence:b1_smile_curvature,presence,finite_presence_binary,25,0.0027438106529065,0.0,0.0027438106529065,0.0,0.0685952663226643,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_smile_level,presence,finite_presence_binary,25,0.0071116631007379,0.0,0.0071116631007379,0.0,0.1777915775184477,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_smile_slope,presence,finite_presence_binary,25,0.0027756303886484,0.0,0.0027756303886484,0.0,0.0693907597162118,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_term_convexity,presence,finite_presence_binary,25,0.0027411965618467,0.0,0.0027411965618467,0.0,0.0685299140461699,1,0,24,1,0.04,0.0
15,confirmation,presence:b1_term_slope,presence,finite_presence_binary,25,0.0049213059006423,0.0,0.006157354073986,-0.0154506021667968,0.069623167031173,2,1,22,3,0.08,0.04
15,confirmation,presence:b2_30m_buy_premium_share,presence,finite_presence_binary,25,0.0128868832446624,0.0,0.014191201847274,-0.0163039825326448,0.2292467034633656,3,1,21,4,0.12,0.04
15,confirmation,presence:b2_30m_contracts,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_d_iv,presence,finite_presence_binary,25,0.0104387453834964,0.0,0.0117446930173316,-0.0163243454229398,0.2240272791136473,2,1,22,3,0.08,0.04
15,confirmation,presence:b2_30m_d_mid_rel,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_d_spread,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_decay_intensity_innovation,presence,finite_presence_binary,25,0.0226926949516317,0.0,0.0226926949516317,0.0,0.2308829988486991,4,0,21,4,0.16,0.0
15,confirmation,presence:b2_30m_decay_intensity_last,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_delta_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_gamma_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_multileg_premium_share,presence,finite_presence_binary,25,0.0201647590504885,0.0,0.0201647590504885,0.0,0.225873465319566,3,0,22,3,0.12,0.0
15,confirmation,presence:b2_30m_multileg_size_share,presence,finite_presence_binary,25,0.0089244606197572,0.0,0.0089244606197572,0.0,0.2231115154939305,1,0,24,1,0.04,0.0
15,confirmation,presence:b2_30m_otm_premium_share,presence,finite_presence_binary,25,0.0083646473070144,0.0,0.0096688882155451,-0.0163030113566333,0.2254191940319953,1,1,23,2,0.04,0.04
15,confirmation,presence:b2_30m_passive_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_premium,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_rate_per_second,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_sell_premium_share,presence,finite_presence_binary,25,0.002194993294121,0.0,0.002194993294121,0.0,0.0548748323530268,1,0,24,1,0.04,0.0
15,confirmation,presence:b2_30m_size,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_sweep_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_trades,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow_abs,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow_call,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow_long_dte,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow_put,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_vega_flow_short_dte,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_window_empty,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_zero_dte_premium_share,presence,finite_presence_binary,25,0.0093139973048984,0.0,0.0093139973048984,0.0,0.2328499326224604,1,0,24,1,0.04,0.0
15,confirmation,presence:b2_30m_zero_dte_signed_premium,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_30m_zero_dte_trade_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_buy_premium_share,presence,finite_presence_binary,25,-0.0624056564206324,0.0,0.0624056564206324,-0.5139838521083933,0.0,0,5,20,5,0.0,0.2
15,confirmation,presence:b2_5m_contract_entropy,presence,finite_presence_binary,25,-0.0108613473412396,0.0,0.0108613473412396,-0.2715336835309911,0.0,0,1,24,1,0.0,0.04
15,confirmation,presence:b2_5m_contracts,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_d_iv,presence,finite_presence_binary,25,-0.0324872478513,0.0,0.0324872478513,-0.5151266153590045,0.0,0,3,22,3,0.0,0.12
15,confirmation,presence:b2_5m_d_mid_rel,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_d_spread,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_decay_intensity_innovation,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_decay_intensity_last,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_delta_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_expiry_hhi,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_gamma_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_interarrival_cv,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_multileg_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_multileg_size_share,presence,finite_presence_binary,25,-0.0200921029071616,0.0,0.0200921029071616,-0.4783002783416963,0.0,0,2,23,2,0.0,0.08
15,confirmation,presence:b2_5m_otm_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_passive_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_premium,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_rate_per_second,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_sell_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_size,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_strike_hhi,presence,finite_presence_binary,25,-0.0108609322455341,0.0,0.0108609322455341,-0.2715233061383539,0.0,0,1,24,1,0.0,0.04
15,confirmation,presence:b2_5m_sweep_premium_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_trades,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow_abs,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow_call,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow_long_dte,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow_put,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_vega_flow_short_dte,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_window_empty,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_zero_dte_premium_share,presence,finite_presence_binary,25,-0.1134433806999533,0.0,0.1134433806999533,-0.5145836174647451,0.0,0,7,18,7,0.0,0.28
15,confirmation,presence:b2_5m_zero_dte_signed_premium,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:b2_5m_zero_dte_trade_share,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:rp4_dealer_gamma_near_spot,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:rp4_dealer_gamma_net,presence,finite_presence_binary,25,-0.0006172163597667,0.0,0.0006172163597667,-0.0154304089941699,0.0,0,1,24,1,0.0,0.04
15,confirmation,presence:rp4_dealer_max_gamma_distance,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
15,confirmation,presence:rp4_gamma_imb_near_short,presence,finite_presence_binary,25,0.0069593940218187,0.0,0.0069593940218187,0.0,0.0608756818807008,3,0,22,3,0.12,0.0
15,confirmation,presence:rp4_gamma_imb_near_spot,presence,finite_presence_binary,25,0.0134036691786901,0.0,0.0145273104494214,-0.0140455158841412,0.0610207815553972,6,1,18,7,0.24,0.04
15,confirmation,presence:rp4_gamma_imb_signed_trades,presence,finite_presence_binary,25,0.0109962000268261,0.0,0.0121235984672254,-0.0140924805049911,0.0609446666028968,5,1,19,6,0.2,0.04
15,confirmation,presence:rp4_gamma_imb_total,presence,finite_presence_binary,25,0.0143615090694382,0.0,0.0166102735176638,-0.0140642823306761,0.0609582732286988,7,2,16,9,0.28,0.08
15,confirmation,presence:rp4_iv_dte_0_1_m_090_097,presence,finite_presence_binary,25,-0.0028444495371323,-0.006085378412601,0.0076659510534061,-0.0117910261748681,0.0076806768041074,10,15,0,25,0.4,0.6
15,confirmation,presence:rp4_iv_dte_0_1_m_097_103,presence,finite_presence_binary,25,-0.0069349196924429,-0.0100249765208493,0.0098390829736907,-0.0161261451344042,0.0051154590058012,10,15,0,25,0.4,0.6
15,confirmation,presence:rp4_iv_dte_0_1_m_103_110,presence,finite_presence_binary,25,0.0119228893262452,0.0057065092714967,0.0119228893262452,0.0030355226585427,0.0240640068059375,25,0,0,25,1.0,0.0
15,confirmation,presence:rp4_iv_dte_0_1_m_gt110,presence,finite_presence_binary,25,0.0137355669081083,0.0084922038387008,0.0137355669081083,0.0076680837052841,0.0231392034635881,25,0,0,25,1.0,0.0
15,confirmation,presence:rp4_iv_dte_0_1_m_lt090,presence,finite_presence_binary,25,0.0114705670777317,0.005338870403244,0.0114705670777317,0.0041051387837687,0.0226894267742658,25,0,0,25,1.0,0.0
15,confirmation,presence:rp4_iv_dte_2_7_m_090_097,presence,finite_presence_binary,25,0.0003088479858577,-0.0008570442855636,0.0039067139448949,-0.0052420656612014,0.0058743664375161,10,15,0,25,0.4,0.6
