horizon_minutes,session_date,family,information_set,qlike,mae,mse,N_origins,N_asset_sessions,qlike_origin
15,2025-03-28,log_har,B2,0.10795800248032143,6.269003617962519e-06,1.887257813182266e-10,390,6,0.10795800248032142
15,2025-03-28,log_ridge_harq,B0,0.10604257628206017,5.728642054689154e-06,1.5789290578484939e-10,390,6,0.10604257628206014
15,2025-03-28,log_ridge_harq,B1,0.10564146870267425,5.927072139892349e-06,1.6691079713798656e-10,390,6,0.10564146870267424
15,2025-03-28,log_ridge_harq,B2,0.11118861812594986,6.196128544842406e-06,1.8364611251497722e-10,390,6,0.11118861812594988
15,2025-03-28,log_elastic_net,B0,0.10495159951685372,5.517881010460139e-06,1.4105972308496701e-10,390,6,0.10495159951685375
15,2025-03-28,log_elastic_net,B1,0.1045178835776005,5.532334524124351e-06,1.399779844521377e-10,390,6,0.10451788357760049
15,2025-03-28,log_elastic_net,B2,0.10642463258142863,5.782786298684827e-06,1.5231269668791614e-10,390,6,0.10642463258142862
15,2025-03-28,lightgbm_qlike,B0,0.11754280831817743,5.9923239410269e-06,1.8789036681546743e-10,390,6,0.11754280831817743
15,2025-03-28,lightgbm_qlike,B1,0.11241875460195115,6.223286425468106e-06,2.0310889865830115e-10,390,6,0.11241875460195115
15,2025-03-28,lightgbm_qlike,B2,0.11184732453485784,6.220103591652988e-06,1.8438542106098312e-10,390,6,0.11184732453485785
15,2025-03-28,selector_primary,B0,0.11754280831817743,5.9923239410269e-06,1.8789036681546743e-10,390,6,0.11754280831817743
15,2025-03-28,selector_primary,B1,0.11241875460195115,6.223286425468106e-06,2.0310889865830115e-10,390,6,0.11241875460195115
15,2025-03-28,selector_primary,B2,0.11184732453485784,6.220103591652988e-06,1.8438542106098312e-10,390,6,0.11184732453485785
15,2025-03-28,ensemble_top2,B0,0.1092411768148102,5.73467458521504e-06,1.5983293728642288e-10,390,6,0.1092411768148102
15,2025-03-28,ensemble_top2,B1,0.10659297621915798,5.823551927773867e-06,1.6270485363857632e-10,390,6,0.10659297621915796
15,2025-03-28,ensemble_top2,B2,0.10741423178898081,5.955578058893181e-06,1.6361260178357464e-10,390,6,0.10741423178898082
15,2025-03-28,average_linear3,B0,0.10508417895102772,5.597557509338246e-06,1.450602646079598e-10,390,6,0.1050841789510277
15,2025-03-28,average_linear3,B1,0.10439108627448461,5.765255422918124e-06,1.5197885673510382e-10,390,6,0.10439108627448458
15,2025-03-28,average_linear3,B2,0.10689944550142373,6.023191150540916e-06,1.6734819490360414e-10,390,6,0.10689944550142376
15,2025-03-28,average_learned4,B0,0.10648234620644163,5.657729647912344e-06,1.5062407825590405e-10,390,6,0.10648234620644162
15,2025-03-28,average_learned4,B1,0.10454861674234762,5.707524692737166e-06,1.4950931672203373e-10,390,6,0.10454861674234764
15,2025-03-28,average_learned4,B2,0.10633856205448254,5.893622329167654e-06,1.6275804554946541e-10,390,6,0.10633856205448253
15,2025-03-31,seasonal_persistence,B0,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6,0.08695139211951625
15,2025-03-31,seasonal_persistence,B1,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6,0.08695139211951625
15,2025-03-31,seasonal_persistence,B2,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6,0.08695139211951625
15,2025-03-31,log_har,B0,0.09749418903585703,5.475231641635673e-06,7.700016928401116e-11,390,6,0.09749418903585702
15,2025-03-31,log_har,B1,0.09670753461096204,5.702068676646394e-06,8.636064330915492e-11,390,6,0.09670753461096203
15,2025-03-31,log_har,B2,0.08863984004513681,5.6860553032577486e-06,8.771757364426714e-11,390,6,0.08863984004513682
15,2025-03-31,log_ridge_harq,B0,0.10111680989119977,5.724314276623638e-06,8.544504363165282e-11,390,6,0.10111680989119975
15,2025-03-31,log_ridge_harq,B1,0.09793076186522941,5.807609407323744e-06,8.665898753299222e-11,390,6,0.09793076186522941
15,2025-03-31,log_ridge_harq,B2,0.08973472319618607,5.7864866100690475e-06,8.624433288619502e-11,390,6,0.08973472319618607
15,2025-03-31,log_elastic_net,B0,0.09785702840998688,5.5367237980414995e-06,7.791606749617007e-11,390,6,0.09785702840998686
15,2025-03-31,log_elastic_net,B1,0.09576147605404146,5.556560495793497e-06,7.700983809946295e-11,390,6,0.09576147605404146
15,2025-03-31,log_elastic_net,B2,0.0887024093493947,5.440184933952963e-06,7.227495088189305e-11,390,6,0.0887024093493947
15,2025-03-31,lightgbm_qlike,B0,0.10644906736136732,5.7899784142507365e-06,8.193885658371233e-11,390,6,0.10644906736136732
15,2025-03-31,lightgbm_qlike,B1,0.09415504675011999,5.665899757390983e-06,8.504735650853135e-11,390,6,0.09415504675011999
15,2025-03-31,lightgbm_qlike,B2,0.09009875644960769,5.503972124930926e-06,7.500328985452267e-11,390,6,0.09009875644960769
15,2025-03-31,selector_primary,B0,0.10644906736136732,5.7899784142507365e-06,8.193885658371233e-11,390,6,0.10644906736136732
15,2025-03-31,selector_primary,B1,0.09415504675011999,5.665899757390983e-06,8.504735650853135e-11,390,6,0.09415504675011999
15,2025-03-31,selector_primary,B2,0.09009875644960769,5.503972124930926e-06,7.500328985452267e-11,390,6,0.09009875644960769
15,2025-03-31,ensemble_top2,B0,0.09908395945374487,5.566491334267242e-06,7.770860302037684e-11,390,6,0.09908395945374487
15,2025-03-31,ensemble_top2,B1,0.09304048551544329,5.496435487782588e-06,7.649030881891034e-11,390,6,0.09304048551544329
15,2025-03-31,ensemble_top2,B2,0.08589678201950479,5.3302315015471266e-06,7.01591801962266e-11,390,6,0.0858967820195048
15,2025-03-31,average_linear3,B0,0.09782521586996044,5.548148952710178e-06,7.930182968600597e-11,390,6,0.09782521586996044
15,2025-03-31,average_linear3,B1,0.09559490476889694,5.6426158434852685e-06,8.119229012445318e-11,390,6,0.09559490476889694
15,2025-03-31,average_linear3,B2,0.08781845296061035,5.594516985567852e-06,7.857274843352545e-11,390,6,0.08781845296061032
15,2025-03-31,average_learned4,B0,0.0977710568440273,5.545443901883983e-06,7.829330606644806e-11,390,6,0.09777105684402729
15,2025-03-31,average_learned4,B1,0.09365014576143821,5.5260830887691245e-06,7.67450420605413e-11,390,6,0.0936501457614382
15,2025-03-31,average_learned4,B2,0.08542788136982025,5.44120192818373e-06,7.256912622019348e-11,390,6,0.08542788136982025
15,2025-04-01,seasonal_persistence,B0,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6,0.12426062712946534
15,2025-04-01,seasonal_persistence,B1,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6,0.12426062712946534
15,2025-04-01,seasonal_persistence,B2,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6,0.12426062712946534
15,2025-04-01,log_har,B0,0.09013186704634966,5.800460537157957e-06,1.1595383396078767e-10,390,6,0.09013186704634965
15,2025-04-01,log_har,B1,0.09391912074739407,6.5247094102674e-06,1.603397139498095e-10,390,6,0.0939191207473941
15,2025-04-01,log_har,B2,0.08834938924091072,6.104442557663335e-06,1.4292234997128343e-10,390,6,0.0883493892409107
15,2025-04-01,log_ridge_harq,B0,0.09355924138447101,5.953932729974767e-06,1.1668571444821904e-10,390,6,0.093559241384471
15,2025-04-01,log_ridge_harq,B1,0.09388678067104511,6.152235567718722e-06,1.4289669234074449e-10,390,6,0.09388678067104511
15,2025-04-01,log_ridge_harq,B2,0.08784146596275026,5.901447703249264e-06,1.3010924525343183e-10,390,6,0.08784146596275023
15,2025-04-01,log_elastic_net,B0,0.09122009213142569,5.7990518533105306e-06,1.1088791889250211e-10,390,6,0.0912200921314257
15,2025-04-01,log_elastic_net,B1,0.0922358312810625,5.985493223363449e-06,1.2478663153370938e-10,390,6,0.09223583128106251
15,2025-04-01,log_elastic_net,B2,0.08677014518645348,5.6812208067400775e-06,1.0650763657120936e-10,390,6,0.08677014518645351
15,2025-04-01,lightgbm_qlike,B0,0.08683948729628116,5.754648832379069e-06,1.0706057822884738e-10,390,6,0.08683948729628116
15,2025-04-01,lightgbm_qlike,B1,0.09328517714653722,6.100419694478189e-06,1.0967900488155569e-10,390,6,0.09328517714653722
15,2025-04-01,lightgbm_qlike,B2,0.09079298024530146,5.853102790882985e-06,9.97494946428299e-11,390,6,0.09079298024530144
15,2025-04-01,selector_primary,B0,0.09122009213142569,5.7990518533105306e-06,1.1088791889250211e-10,390,6,0.0912200921314257
15,2025-04-01,selector_primary,B1,0.09328517714653722,6.100419694478189e-06,1.0967900488155569e-10,390,6,0.09328517714653722
15,2025-04-01,selector_primary,B2,0.09079298024530146,5.853102790882985e-06,9.97494946428299e-11,390,6,0.09079298024530144
15,2025-04-01,ensemble_top2,B0,0.08753509204748887,5.6990054254989385e-06,1.0502211811694918e-10,390,6,0.08753509204748885
15,2025-04-01,ensemble_top2,B1,0.09141493721983517,5.989063987288601e-06,1.1259759521220407e-10,390,6,0.09141493721983515
15,2025-04-01,ensemble_top2,B2,0.08688072955457088,5.6551755739831375e-06,9.805792270226624e-11,390,6,0.08688072955457088
15,2025-04-01,average_linear3,B0,0.09068789860562654,5.795605435354735e-06,1.1206966436132297e-10,390,6,0.09068789860562655
15,2025-04-01,average_linear3,B1,0.09222630372515846,6.12778743006641e-06,1.3741436738420796e-10,390,6,0.09222630372515847
15,2025-04-01,average_linear3,B2,0.08654591322616263,5.821015385249161e-06,1.2130939863309374e-10,390,6,0.08654591322616262
15,2025-04-01,average_learned4,B0,0.08868859700067049,5.738749260342522e-06,1.0796760106090742e-10,390,6,0.08868859700067049
15,2025-04-01,average_learned4,B1,0.091543661073971,6.0563532348346e-06,1.260489832761436e-10,390,6,0.09154366107397101
15,2025-04-01,average_learned4,B2,0.08595494743302012,5.749992397652691e-06,1.1012699933734264e-10,390,6,0.08595494743302012
15,2025-04-02,seasonal_persistence,B0,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6,0.4738067529910566
15,2025-04-02,seasonal_persistence,B1,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6,0.4738067529910566
15,2025-04-02,seasonal_persistence,B2,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6,0.4738067529910566
15,2025-04-02,log_har,B0,0.35024231687662755,1.5100157136062708e-05,2.7257084130590415e-09,390,6,0.35024231687662755
15,2025-04-02,log_har,B1,0.33222591211126085,1.5862679784798217e-05,2.6958759595980603e-09,390,6,0.33222591211126085
15,2025-04-02,log_har,B2,0.3328020172375989,1.539491965664885e-05,2.709766932254193e-09,390,6,0.33280201723759884
15,2025-04-02,log_ridge_harq,B0,0.34714708192667904,1.563092243877465e-05,2.8242910957567784e-09,390,6,0.34714708192667904
15,2025-04-02,log_ridge_harq,B1,0.3329648789322715,1.636490426522843e-05,2.83580479776859e-09,390,6,0.33296487893227145
15,2025-04-02,log_ridge_harq,B2,0.3373033623178873,1.5667879035478746e-05,2.8159043911813277e-09,390,6,0.3373033623178873
15,2025-04-02,log_elastic_net,B0,0.35433660682400553,1.565619183712398e-05,2.829383825467478e-09,390,6,0.35433660682400553
15,2025-04-02,log_elastic_net,B1,0.34677830075365906,1.5735403343929868e-05,2.8185973796112856e-09,390,6,0.34677830075365906
15,2025-04-02,log_elastic_net,B2,0.35209223367002385,1.5266431452190868e-05,2.810735312968939e-09,390,6,0.3520922336700239
15,2025-04-02,lightgbm_qlike,B0,0.383108636476406,1.5279714035398615e-05,2.8202151478256827e-09,390,6,0.3831086364764059
15,2025-04-02,lightgbm_qlike,B1,0.34816955664525695,1.493447841172899e-05,2.803151646372116e-09,390,6,0.34816955664525695
15,2025-04-02,lightgbm_qlike,B2,0.35046392716368285,1.4913093223769154e-05,2.777036183805549e-09,390,6,0.35046392716368285
15,2025-04-02,selector_primary,B0,0.383108636476406,1.5279714035398615e-05,2.8202151478256827e-09,390,6,0.3831086364764059
15,2025-04-02,selector_primary,B1,0.34816955664525695,1.493447841172899e-05,2.803151646372116e-09,390,6,0.34816955664525695
15,2025-04-02,selector_primary,B2,0.35046392716368285,1.4913093223769154e-05,2.777036183805549e-09,390,6,0.35046392716368285
15,2025-04-02,ensemble_top2,B0,0.3663668601473938,1.5289189114052955e-05,2.8119604676626875e-09,390,6,0.3663668601473938
15,2025-04-02,ensemble_top2,B1,0.3443105171488116,1.507448077584924e-05,2.7922427597064e-09,390,6,0.3443105171488116
15,2025-04-02,ensemble_top2,B2,0.34825549503256803,1.4908957833930145e-05,2.7811187877797945e-09,390,6,0.3482554950325681
15,2025-04-02,average_linear3,B0,0.34811083844147933,1.5450159296210564e-05,2.7871857012830866e-09,390,6,0.3481108384414793
15,2025-04-02,average_linear3,B1,0.334062387280873,1.5914167145034782e-05,2.7687778800024787e-09,390,6,0.33406238728087295
15,2025-04-02,average_linear3,B2,0.33827498924097515,1.5385257534767498e-05,2.7706277134647026e-09,390,6,0.3382749892409752
15,2025-04-02,average_learned4,B0,0.35496767655898304,1.527416624731483e-05,2.785944954275441e-09,390,6,0.354967676558983
15,2025-04-02,average_learned4,B1,0.3347329498882161,1.549385050541895e-05,2.7523166343119225e-09,390,6,0.33473294988821617
15,2025-04-02,average_learned4,B2,0.3389389760697028,1.5099551647031183e-05,2.756052641095613e-09,390,6,0.3389389760697028
15,2025-04-03,seasonal_persistence,B0,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6,0.38688401848761816
15,2025-04-03,seasonal_persistence,B1,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6,0.38688401848761816
15,2025-04-03,seasonal_persistence,B2,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6,0.38688401848761816
15,2025-04-03,log_har,B0,0.08413004863597456,8.266292915375549e-06,1.7645543516767358e-10,390,6,0.08413004863597456
15,2025-04-03,log_har,B1,0.0892045946916672,9.179514118934775e-06,2.2210501347062377e-10,390,6,0.08920459469166721
15,2025-04-03,log_har,B2,0.08651015266628653,9.037699113465708e-06,2.1758894073376646e-10,390,6,0.08651015266628653
15,2025-04-03,log_ridge_harq,B0,0.084507136073679,8.290610822833725e-06,1.7493429870416024e-10,390,6,0.08450713607367903
15,2025-04-03,log_ridge_harq,B1,0.08873719577935672,9.049835677740907e-06,2.124325906778091e-10,390,6,0.08873719577935674
15,2025-04-03,log_ridge_harq,B2,0.08615918229757581,8.93011388068541e-06,2.0699386010397395e-10,390,6,0.0861591822975758
15,2025-04-03,log_elastic_net,B0,0.08473830102981617,7.9656954865352e-06,1.5403009265351661e-10,390,6,0.08473830102981617
15,2025-04-03,log_elastic_net,B1,0.08718418303811286,8.607258184584398e-06,1.8665224305948455e-10,390,6,0.08718418303811287
15,2025-04-03,log_elastic_net,B2,0.08455257153796224,8.551193241530723e-06,1.819570771610792e-10,390,6,0.08455257153796225
15,2025-04-03,lightgbm_qlike,B0,0.0885095708058063,7.799661733320012e-06,1.4560210380966124e-10,390,6,0.08850957080580632
15,2025-04-03,lightgbm_qlike,B1,0.08752725648379707,7.885227327845999e-06,1.436645586292961e-10,390,6,0.08752725648379706
15,2025-04-03,lightgbm_qlike,B2,0.08420913582767016,7.854992913484705e-06,1.3903671142456716e-10,390,6,0.08420913582767017
15,2025-04-03,selector_primary,B0,0.08473830102981617,7.9656954865352e-06,1.5403009265351661e-10,390,6,0.08473830102981617
15,2025-04-03,selector_primary,B1,0.08718418303811286,8.607258184584398e-06,1.8665224305948455e-10,390,6,0.08718418303811287
15,2025-04-03,selector_primary,B2,0.08420913582767016,7.854992913484705e-06,1.3903671142456716e-10,390,6,0.08420913582767017
15,2025-04-03,ensemble_top2,B0,0.08401415700215537,8.089149453147728e-06,1.62663497719976e-10,390,6,0.08401415700215537
15,2025-04-03,ensemble_top2,B1,0.0876586347160692,8.813195527797319e-06,1.9835006502323504e-10,390,6,0.0876586347160692
15,2025-04-03,ensemble_top2,B2,0.08189305504764392,7.85318091253649e-06,1.39395000781802e-10,390,6,0.08189305504764391
15,2025-04-03,average_linear3,B0,0.08385977203062178,8.135695273586198e-06,1.6667370149489752e-10,390,6,0.08385977203062177
15,2025-04-03,average_linear3,B1,0.0880192397858205,8.927746189904848e-06,2.0557418638240975e-10,390,6,0.0880192397858205
15,2025-04-03,average_linear3,B2,0.08552321277359969,8.825801730284326e-06,2.010416127130498e-10,390,6,0.08552321277359967
15,2025-04-03,average_learned4,B0,0.08344009491620678,7.951962537024203e-06,1.5305208364724916e-10,390,6,0.08344009491620678
15,2025-04-03,average_learned4,B1,0.08537838697266519,8.3205527766251e-06,1.6540027272323792e-10,390,6,0.0853783869726652
15,2025-04-03,average_learned4,B2,0.08330401259796424,8.328728487913836e-06,1.666537463500654e-10,390,6,0.08330401259796424
15,2025-04-07,seasonal_persistence,B0,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6,12.170023058221796
15,2025-04-07,seasonal_persistence,B1,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6,12.170023058221796
15,2025-04-07,seasonal_persistence,B2,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6,12.170023058221796
15,2025-04-07,log_har,B0,0.8777718099402131,0.0001968241600101318,2.906039337336392e-07,390,6,0.8777718099402129
15,2025-04-07,log_har,B1,0.8098092412454698,0.0002013276243111715,2.887270281007964e-07,390,6,0.8098092412454698
15,2025-04-07,log_har,B2,0.802199902782427,0.00019815350582794524,2.886184902573596e-07,390,6,0.802199902782427
15,2025-04-07,log_ridge_harq,B0,0.8847246675196377,0.0001968599556212377,2.907463789351256e-07,390,6,0.8847246675196377
15,2025-04-07,log_ridge_harq,B1,0.8179481385884797,0.00020089490124882518,2.889740870026553e-07,390,6,0.8179481385884795
15,2025-04-07,log_ridge_harq,B2,0.80640870911007,0.00019767396435627768,2.8877059479320913e-07,390,6,0.80640870911007
15,2025-04-07,log_elastic_net,B0,0.9166250142314795,0.0001949273738385826,2.9161610019025085e-07,390,6,0.9166250142314795
15,2025-04-07,log_elastic_net,B1,0.8419172958190139,0.00019838390929904505,2.8970135371794676e-07,390,6,0.8419172958190139
15,2025-04-07,log_elastic_net,B2,0.8215458644450772,0.00019555236671152517,2.892617533823327e-07,390,6,0.821545864445077
15,2025-04-07,lightgbm_qlike,B0,1.580477939332902,0.00020876635772377528,3.111860924956263e-07,390,6,1.580477939332902
15,2025-04-07,lightgbm_qlike,B1,1.4592282922399054,0.00020746459905945932,3.0782677692070716e-07,390,6,1.4592282922399054
15,2025-04-07,lightgbm_qlike,B2,1.8036454927237917,0.00021486672111393457,3.1381783292049237e-07,390,6,1.8036454927237913
15,2025-04-07,selector_primary,B0,0.9166250142314795,0.0001949273738385826,2.9161610019025085e-07,390,6,0.9166250142314795
15,2025-04-07,selector_primary,B1,1.4592282922399054,0.00020746459905945932,3.0782677692070716e-07,390,6,1.4592282922399054
15,2025-04-07,selector_primary,B2,0.8215458644450772,0.00019555236671152517,2.892617533823327e-07,390,6,0.821545864445077
15,2025-04-07,ensemble_top2,B0,0.8987303334996716,0.00019574335603978583,2.911613754477772e-07,390,6,0.8987303334996716
15,2025-04-07,ensemble_top2,B1,1.032471841047357,0.00019718072330668436,2.9785210094857047e-07,390,6,1.032471841047357
15,2025-04-07,ensemble_top2,B2,1.1005562830029527,0.00019750338660089303,3.0038075162828194e-07,390,6,1.1005562830029527
15,2025-04-07,average_linear3,B0,0.8910853035606786,0.0001960301804813869,2.9096890236694426e-07,390,6,0.8910853035606785
15,2025-04-07,average_linear3,B1,0.8216313614149998,0.00020013640373033083,2.891139665482066e-07,390,6,0.8216313614149997
15,2025-04-07,average_linear3,B2,0.8090686354087627,0.0001970347560328006,2.888676220896502e-07,390,6,0.8090686354087627
15,2025-04-07,average_learned4,B0,0.9856622351787298,0.00019553235067645632,2.9540742275952744e-07,390,6,0.9856622351787299
15,2025-04-07,average_learned4,B1,0.8987212209696475,0.00019727456340966915,2.930295554068579e-07,390,6,0.8987212209696473
15,2025-04-07,average_learned4,B2,0.9186631406378906,0.000195714032733374,2.941560364897678e-07,390,6,0.9186631406378906
15,2025-04-08,seasonal_persistence,B0,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6,1.0778383770392812
15,2025-04-08,seasonal_persistence,B1,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6,1.0778383770392812
15,2025-04-08,seasonal_persistence,B2,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6,1.0778383770392812
15,2025-04-08,log_har,B0,0.1365963173236311,2.3512468855422834e-05,1.001630413132004e-09,390,6,0.1365963173236311
15,2025-04-08,log_har,B1,0.15240658354458803,2.7619374986627678e-05,1.3744192341275003e-09,390,6,0.15240658354458803
15,2025-04-08,log_har,B2,0.14214350932214256,2.5360974904066863e-05,1.1792548396028895e-09,390,6,0.1421435093221426
15,2025-04-08,log_ridge_harq,B0,0.13659633041900734,2.3512470968746344e-05,1.0016306193504875e-09,390,6,0.13659633041900737
15,2025-04-08,log_ridge_harq,B1,0.1524066002027383,2.7619377520315388e-05,1.3744195312948568e-09,390,6,0.1524066002027383
15,2025-04-08,log_ridge_harq,B2,0.1421441823187928,2.5360670869003214e-05,1.1792372505312835e-09,390,6,0.14214418231879283
15,2025-04-08,log_elastic_net,B0,0.13716371365796284,2.363576440487767e-05,1.013207683217402e-09,390,6,0.13716371365796284
15,2025-04-08,log_elastic_net,B1,0.15302296809262075,2.7693182442956786e-05,1.3822273181051513e-09,390,6,0.15302296809262073
15,2025-04-08,log_elastic_net,B2,0.14215891681022053,2.5286127600884067e-05,1.168917493760517e-09,390,6,0.14215891681022047
15,2025-04-08,lightgbm_qlike,B0,0.14294668902524163,2.5000719640577294e-05,1.988417297627778e-09,390,6,0.14294668902524166
15,2025-04-08,lightgbm_qlike,B1,0.1681338134867607,3.4914140929904165e-05,5.831691329646915e-09,390,6,0.1681338134867607
15,2025-04-08,lightgbm_qlike,B2,0.15868216973814578,3.3026078758125325e-05,4.669399256233079e-09,390,6,0.15868216973814578
15,2025-04-08,selector_primary,B0,0.13716371365796284,2.363576440487767e-05,1.013207683217402e-09,390,6,0.13716371365796284
15,2025-04-08,selector_primary,B1,0.15240658354458803,2.7619374986627678e-05,1.3744192341275003e-09,390,6,0.15240658354458803
15,2025-04-08,selector_primary,B2,0.14215891681022053,2.5286127600884067e-05,1.168917493760517e-09,390,6,0.14215891681022047
15,2025-04-08,ensemble_top2,B0,0.13687036478741987,2.3571993818328635e-05,1.007150943824875e-09,390,6,0.1368703647874199
15,2025-04-08,ensemble_top2,B1,0.1524065918736608,2.761937625347153e-05,1.3744193827110537e-09,390,6,0.1524065918736608
15,2025-04-08,ensemble_top2,B2,0.142140598616205,2.5322557306331118e-05,1.1738168814324516e-09,390,6,0.142140598616205
15,2025-04-08,average_linear3,B0,0.13677684678098234,2.3552152868467868e-05,1.0052512612070979e-09,390,6,0.13677684678098234
15,2025-04-08,average_linear3,B1,0.15260908324745337,2.7643790407273326e-05,1.3768731143801468e-09,390,6,0.1526090832474534
15,2025-04-08,average_linear3,B2,0.14213911143803223,2.5335097625625358e-05,1.1755713731985914e-09,390,6,0.1421391114380322
15,2025-04-08,average_learned4,B0,0.1350198985804311,2.3538576848407397e-05,1.0601867480179465e-09,390,6,0.13501989858043115
15,2025-04-08,average_learned4,B1,0.1547235654319736,2.908069812799732e-05,1.7831753360927331e-09,390,6,0.15472356543197363
15,2025-04-08,average_learned4,B2,0.1451837318058088,2.6996232466020263e-05,1.538371876708869e-09,390,6,0.1451837318058088
15,2025-04-09,seasonal_persistence,B0,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6,10.092184663096086
15,2025-04-09,seasonal_persistence,B1,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6,10.092184663096086
15,2025-04-09,seasonal_persistence,B2,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6,10.092184663096086
15,2025-04-09,log_har,B0,1.8695095785979892,0.00013385116704402945,1.4034533963798764e-07,390,6,1.869509578597989
15,2025-04-09,log_har,B1,1.5956311646838515,0.0001374534987160451,1.3896345927721996e-07,390,6,1.5956311646838517
15,2025-04-09,log_har,B2,1.62911536614824,0.0001368895257215198,1.390197692908909e-07,390,6,1.6291153661482405
15,2025-04-09,log_ridge_harq,B0,1.869509193291755,0.0001338511629794063,1.4034533624431872e-07,390,6,1.869509193291755
15,2025-04-09,log_ridge_harq,B1,1.5956308880485652,0.0001374534926549438,1.3896345653814744e-07,390,6,1.5956308880485652
15,2025-04-09,log_ridge_harq,B2,1.6115987918117327,0.0001365332340480379,1.3891903045726389e-07,390,6,1.611598791811733
15,2025-04-09,log_elastic_net,B0,1.8494939722880834,0.0001336113246770911,1.401628677831423e-07,390,6,1.8494939722880832
15,2025-04-09,log_elastic_net,B1,1.5869679161903008,0.0001372078858153252,1.3887453097514254e-07,390,6,1.586967916190301
15,2025-04-09,log_elastic_net,B2,1.61913512875598,0.00013567247455603464,1.3900748728198737e-07,390,6,1.6191351287559799
15,2025-04-09,lightgbm_qlike,B0,2.2217683538978785,0.00014435090080458252,1.4431324244581822e-07,390,6,2.221768353897879
15,2025-04-09,lightgbm_qlike,B1,1.979898920289451,0.00014730388372759986,1.4524654714440168e-07,390,6,1.9798989202894512
15,2025-04-09,lightgbm_qlike,B2,1.9012007375902469,0.00014801200469929636,1.4275541399997539e-07,390,6,1.9012007375902467
15,2025-04-09,selector_primary,B0,1.8494939722880834,0.0001336113246770911,1.401628677831423e-07,390,6,1.8494939722880832
15,2025-04-09,selector_primary,B1,1.5956311646838515,0.0001374534987160451,1.3896345927721996e-07,390,6,1.5956311646838517
15,2025-04-09,selector_primary,B2,1.61913512875598,0.00013567247455603464,1.3900748728198737e-07,390,6,1.6191351287559799
15,2025-04-09,ensemble_top2,B0,1.8593454823338227,0.00013372852534065716,1.4025338050215086e-07,390,6,1.859345482333823
15,2025-04-09,ensemble_top2,B1,1.5956310263661582,0.00013745349568549444,1.389634579076834e-07,390,6,1.5956310263661582
15,2025-04-09,ensemble_top2,B2,1.614551912805567,0.00013608360487178174,1.3895735472795703e-07,390,6,1.6145519128055668
15,2025-04-09,average_linear3,B0,1.8626982540227515,0.00013376940455357353,1.4028387171601135e-07,390,6,1.8626982540227517
15,2025-04-09,average_linear3,B1,1.5926864947559471,0.00013736957528101698,1.3893345770247408e-07,390,6,1.5926864947559474
15,2025-04-09,average_linear3,B2,1.6189607887332444,0.00013634868890317423,1.38975061022072e-07,390,6,1.6189607887332444
15,2025-04-09,average_learned4,B0,1.919539577582275,0.00013574475768957916,1.4076961461735677e-07,390,6,1.9195395775822752
15,2025-04-09,average_learned4,B1,1.6584657139338652,0.00013925077136474763,1.3974836177528568e-07,390,6,1.658465713933865
15,2025-04-09,average_learned4,B2,1.6651334351534974,0.00013806759149698132,1.3929718099713722e-07,390,6,1.6651334351534977
15,2025-04-10,seasonal_persistence,B0,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6,1.4071286792398152
15,2025-04-10,seasonal_persistence,B1,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6,1.4071286792398152
15,2025-04-10,seasonal_persistence,B2,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6,1.4071286792398152
15,2025-04-10,log_har,B0,0.14156770087983,3.45416251317927e-05,2.6225202459402636e-09,390,6,0.14156770087982998
15,2025-04-10,log_har,B1,0.13660573585704985,3.5263449879963446e-05,2.611801700726346e-09,390,6,0.13660573585704983
15,2025-04-10,log_har,B2,0.14647868979504208,3.390442962746082e-05,2.63474125065983e-09,390,6,0.1464786897950421
15,2025-04-10,log_ridge_harq,B0,0.132581106322189,3.4954921738634865e-05,2.5635613958165905e-09,390,6,0.132581106322189
