B1_over_B0,B1_over_B0_sign,B2_over_B1,B2_over_B1_sign,family,qlike_B0,qlike_B1,qlike_B2,rank,ranked_information_set,session_date
0.02586846608896859,1,-0.011987590878253518,-1,lightgbm_qlike,0.1786161446536765,0.15274767856470792,0.16473526944296144,3,B0,2026-09-04
-0.0029483955757455826,-1,0.010735148928357224,1,lightgbm_qlike,0.17167620459752728,0.17462460017327286,0.16388945124491563,4,B0,2026-08-10
0.01839137982612754,1,-0.003889315802145077,-1,lightgbm_qlike,0.16857598658130699,0.15018460675517945,0.15407392255732452,5,B0,2026-08-05
0.0023898372683834324,1,0.00016947131116948344,1,lightgbm_qlike,0.1670655566428191,0.16467571937443568,0.1645062480632662,6,B0,2026-08-13
0.004520094356226356,1,0.0025302280332720195,1,lightgbm_qlike,0.16221452342723078,0.15769442907100442,0.1551642010377324,7,B0,2026-08-25
0.0037543837850472217,1,0.0014961364590668769,1,lightgbm_qlike,0.13319630787288841,0.1294419240878412,0.12794578762877432,8,B0,2026-08-11
0.003868503852047539,1,-0.0013988740523354914,-1,lightgbm_qlike,0.1327763835337943,0.12890787968174677,0.13030675373408226,9,B0,2026-09-03
-0.0005856924504209909,-1,-0.0030204846996212953,-1,lightgbm_qlike,0.12447415136919975,0.12505984381962074,0.12808032851924203,10,B0,2026-08-20
-0.02933750444271932,-1,-0.08102163260271555,-1,lightgbm_qlike,1.2863554862669042,1.3156929907096235,1.396714623312339,1,B1,2026-08-31
-0.02268364801251832,-1,-0.0008305261090126304,-1,lightgbm_qlike,0.38274337059572755,0.40542701860824587,0.4062575447172585,2,B1,2026-08-17
-0.0029483955757455826,-1,0.010735148928357224,1,lightgbm_qlike,0.17167620459752728,0.17462460017327286,0.16388945124491563,3,B1,2026-08-10
0.0023898372683834324,1,0.00016947131116948344,1,lightgbm_qlike,0.1670655566428191,0.16467571937443568,0.1645062480632662,4,B1,2026-08-13
0.004520094356226356,1,0.0025302280332720195,1,lightgbm_qlike,0.16221452342723078,0.15769442907100442,0.1551642010377324,5,B1,2026-08-25
0.02586846608896859,1,-0.011987590878253518,-1,lightgbm_qlike,0.1786161446536765,0.15274767856470792,0.16473526944296144,6,B1,2026-09-04
0.01839137982612754,1,-0.003889315802145077,-1,lightgbm_qlike,0.16857598658130699,0.15018460675517945,0.15407392255732452,7,B1,2026-08-05
0.0037543837850472217,1,0.0014961364590668769,1,lightgbm_qlike,0.13319630787288841,0.1294419240878412,0.12794578762877432,8,B1,2026-08-11
0.003868503852047539,1,-0.0013988740523354914,-1,lightgbm_qlike,0.1327763835337943,0.12890787968174677,0.13030675373408226,9,B1,2026-09-03
-0.0005856924504209909,-1,-0.0030204846996212953,-1,lightgbm_qlike,0.12447415136919975,0.12505984381962074,0.12808032851924203,10,B1,2026-08-20
-0.02933750444271932,-1,-0.08102163260271555,-1,lightgbm_qlike,1.2863554862669042,1.3156929907096235,1.396714623312339,1,B2,2026-08-31
-0.02268364801251832,-1,-0.0008305261090126304,-1,lightgbm_qlike,0.38274337059572755,0.40542701860824587,0.4062575447172585,2,B2,2026-08-17
0.02586846608896859,1,-0.011987590878253518,-1,lightgbm_qlike,0.1786161446536765,0.15274767856470792,0.16473526944296144,3,B2,2026-09-04
0.0023898372683834324,1,0.00016947131116948344,1,lightgbm_qlike,0.1670655566428191,0.16467571937443568,0.1645062480632662,4,B2,2026-08-13
-0.0029483955757455826,-1,0.010735148928357224,1,lightgbm_qlike,0.17167620459752728,0.17462460017327286,0.16388945124491563,5,B2,2026-08-10
0.004520094356226356,1,0.0025302280332720195,1,lightgbm_qlike,0.16221452342723078,0.15769442907100442,0.1551642010377324,6,B2,2026-08-25
0.01839137982612754,1,-0.003889315802145077,-1,lightgbm_qlike,0.16857598658130699,0.15018460675517945,0.15407392255732452,7,B2,2026-08-05
0.003868503852047539,1,-0.0013988740523354914,-1,lightgbm_qlike,0.1327763835337943,0.12890787968174677,0.13030675373408226,8,B2,2026-09-03
-0.0005856924504209909,-1,-0.0030204846996212953,-1,lightgbm_qlike,0.12447415136919975,0.12505984381962074,0.12808032851924203,9,B2,2026-08-20
