N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
150,9750,9750,25,0,9750,0,two-sided,0.1720261126706135,5,9999,20260907,0.000874054635159327,-0.002339439921429043,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0013988740523354914,0.17617863412042647,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2016,0.4034,0.2017,-2.4138901852441395,0,median,COMPUTED,last30sessions,
150,9750,9750,25,0,9750,0,two-sided,0.1818789108645419,5,9999,20260907,0.004070402786407943,-0.001956544754303644,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002049793662311692,0.18096751879326617,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1723,0.5936,0.1724,0.5010982674920935,1,trimmed_mean_5pct,COMPUTED,last30sessions,
150,9750,9750,25,0,9750,0,two-sided,0.18096751879326617,5,9999,20260907,0.007842688125542365,-0.0006118968613584624,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00059227176289134,0.1776005614020194,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4421,0.6598,0.4422,1.8605313338539735,1,trimmed_mean_5pct,COMPUTED,last30sessions,
150,9750,9750,25,0,9750,0,two-sided,0.17494027080363075,5,9999,20260907,0.007566528722363205,-0.001227044343673068,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0033183909425731364,0.1720261126706135,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1483,0.5936,0.1484,1.6658017731596966,1,trimmed_mean_5pct,COMPUTED,last30sessions,
150,9750,9750,25,0,9750,0,two-sided,0.1720261126706135,5,9999,20260907,0.0003352668527569047,-0.008146080195954704,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0014576761987376418,0.17617863412042647,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3298,0.6598,0.3299,-2.4138901852441395,1,trimmed_mean_5pct,COMPUTED,last30sessions,
48,9750,3120,8,0,9750,6630,two-sided,0.12975023718524517,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004377738268350379,0.12537249891689478,log_ridge_harq,4,True,SECONDARY,,,,,,,3.3739732298911,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12537249891689478,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0015436048949510998,0.12382889402194368,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2312149062086606,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12115821407105355,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.007082719816180798,0.11407549425487275,lightgbm_qlike,4,True,SECONDARY,,,,,,,5.8458436932943885,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.11407549425487275,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006636540569403271,0.11341184019793242,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5817674175117405,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12975023718524517,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002520173291864325,0.12537249891689478,log_ridge_harq,4,True,SECONDARY,,,,,,,3.3739732298911,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12537249891689478,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009711394110953758,0.12382889402194368,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2312149062086606,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12115821407105355,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005333752464810923,0.11407549425487275,lightgbm_qlike,4,True,SECONDARY,,,,,,,5.8458436932943885,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.11407549425487275,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-2.6532636863974e-06,0.11341184019793242,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5817674175117405,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12975023718524517,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004377738268350379,0.12537249891689478,log_ridge_harq,4,True,SECONDARY,,,,,,,3.3739732298911,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12537249891689478,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0015436048949510998,0.12382889402194368,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2312149062086606,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.12115821407105355,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.007082719816180798,0.11407549425487275,lightgbm_qlike,4,True,SECONDARY,,,,,,,5.8458436932943885,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.11407549425487275,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006636540569403271,0.11341184019793242,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5817674175117405,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
102,9750,6630,17,0,9750,3120,two-sided,0.20641005141950505,5,9999,20260907,0.0023071824604370193,-0.004702710637684007,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007198296685241366,0.20712988108802918,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7038,1.0,0.7039,-0.3487377012765548,0,mean,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20712988108802918,5,9999,20260907,0.01461490294548055,-0.001961120480107765,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0042250056247977105,0.20290487546323147,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5367,1.0,0.5368,2.039785666174406,0,mean,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20024947397190238,5,9999,20260907,0.005638588673625622,-0.0038755738565269897,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009524820468226483,0.19929699192507971,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7109,1.0,0.711,0.4756477147881517,0,mean,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19929699192507971,5,9999,20260907,-0.0008586156558110386,-0.014403323275786636,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006418956982402748,0.2057159489074825,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,490,0.1964,0.0491,-3.2207997322989104,0,mean,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20641005141950505,5,9999,20260907,0.0013188100675459447,-0.0006443835813346455,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0010044845203833475,0.20712988108802918,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,509,0.153,0.051,-0.3487377012765548,0,median,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20712988108802918,5,9999,20260907,0.0013173495017734793,-4.1723760749678984e-05,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,5.450771974943591e-05,0.20290487546323147,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5026,0.5962,0.5027,2.039785666174406,0,median,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20024947397190238,5,9999,20260907,0.004307397343736877,0.0003549922173991388,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003868503852047539,0.19929699192507971,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,249,0.1,0.025,0.4756477147881517,0,median,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19929699192507971,5,9999,20260907,6.0856403144182725e-05,-0.0030204846996212953,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0013988740523354914,0.2057159489074825,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2980,0.5962,0.2981,-3.2207997322989104,0,median,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20641005141950505,5,9999,20260907,0.0023071824604370193,-0.004702710637684007,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007198296685241366,0.20712988108802918,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7038,1.0,0.7039,-0.3487377012765548,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20712988108802918,5,9999,20260907,0.014614902945480549,-0.001961120480107765,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0042250056247977105,0.20290487546323147,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5367,1.0,0.5368,2.039785666174406,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.20024947397190238,5,9999,20260907,0.005638588673625622,-0.0038755738565269897,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009524820468226483,0.19929699192507971,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7109,1.0,0.711,0.4756477147881517,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19929699192507971,5,9999,20260907,-0.0008586156558110386,-0.014403323275786632,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006418956982402748,0.2057159489074825,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,490,0.1964,0.0491,-3.2207997322989104,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
48,9750,3120,8,0,9750,6630,two-sided,0.14383291304582488,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004185243600807489,0.14801815664663237,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.9097954787817435,0,mean,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14801815664663237,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0012928893419842657,0.1493110459886166,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.8734667227824046,0,mean,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14089222838410587,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006781396691976187,0.14021408871490826,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4813180094993231,0,mean,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14021408871490826,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.003199302560087037,0.1434133912749953,lightgbm_qlike,4,True,SECONDARY,,,,,,,-2.2817268859422906,0,mean,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14383291304582488,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00019628869864120324,0.14801815664663237,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.9097954787817435,0,median,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14801815664663237,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-1.817494725567248e-06,0.1493110459886166,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.8734667227824046,0,median,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14089222838410587,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0033486173060601546,0.14021408871490826,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4813180094993231,0,median,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14021408871490826,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002679962310525169,0.1434133912749953,lightgbm_qlike,4,True,SECONDARY,,,,,,,-2.2817268859422906,0,median,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14383291304582488,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004185243600807489,0.14801815664663237,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.9097954787817435,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14801815664663237,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0012928893419842657,0.1493110459886166,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.8734667227824046,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14089222838410587,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006781396691976187,0.14021408871490826,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4813180094993231,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
48,9750,3120,8,0,9750,6630,two-sided,0.14021408871490826,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.003199302560087037,0.1434133912749953,lightgbm_qlike,4,True,SECONDARY,,,,,,,-2.2817268859422906,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
102,9750,6630,17,0,9750,3120,two-sided,0.19978290983805577,5,9999,20260907,0.005073235167369083,0.001726689929198684,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0033098088581383894,0.19647310097991735,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,0,0.0004,0.0001,1.656702698354591,0,mean,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19647310097991735,5,9999,20260907,0.014928181661496018,0.00031853234158717977,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.005559826442179059,0.19091327453773832,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,486,0.1461,0.0487,2.8298155902508815,0,mean,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19096287900105424,5,9999,20260907,0.009546536408374672,-0.0025641449205931863,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003966402115991204,0.186996476885063,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2155,0.4312,0.2156,2.0770539995730304,0,mean,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.186996476885063,5,9999,20260907,0.001937949288518955,-0.013871702540202568,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004601095044978106,0.19159757193004115,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3409,0.4312,0.341,-2.4605249904286484,0,mean,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19978290983805577,5,9999,20260907,0.0025918981093390747,0.0011870095247865087,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0019872730846019204,0.19647310097991735,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,234,0.0732,0.0235,1.656702698354591,0,median,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19647310097991735,5,9999,20260907,0.0015524434824243094,-4.471446931743339e-05,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012276435922768392,0.19091327453773832,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,307,0.0732,0.0308,2.8298155902508815,0,median,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19096287900105424,5,9999,20260907,0.005409350445741562,0.0027687967842454086,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004249739000633995,0.186996476885063,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,182,0.0732,0.0183,2.0770539995730304,0,median,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.186996476885063,5,9999,20260907,0.0014961364590668769,-0.0015014429864396717,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,6.0856403144182725e-05,0.19159757193004115,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7955,0.7956,0.7956,-2.4605249904286484,0,median,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19978290983805577,5,9999,20260907,0.005073235167369083,0.001726689929198684,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0033098088581383894,0.19647310097991735,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,0,0.0004,0.0001,1.656702698354591,0,trimmed_mean_5pct,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19647310097991735,5,9999,20260907,0.014928181661496018,0.00031853234158717977,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.005559826442179059,0.19091327453773832,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,486,0.1461,0.0487,2.8298155902508815,0,trimmed_mean_5pct,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.19096287900105424,5,9999,20260907,0.009546536408374672,-0.0025641449205931863,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003966402115991204,0.186996476885063,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2155,0.4312,0.2156,2.0770539995730304,0,trimmed_mean_5pct,COMPUTED,leave_block_2_out,
102,9750,6630,17,0,9750,3120,two-sided,0.186996476885063,5,9999,20260907,0.001937949288518955,-0.013871702540202568,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004601095044978106,0.19159757193004115,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3409,0.4312,0.341,-2.4605249904286484,0,trimmed_mean_5pct,COMPUTED,leave_block_2_out,
54,9750,3510,9,0,9750,6240,two-sided,0.2620341744183319,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023605382712832876,0.2596736361470486,log_ridge_harq,4,True,SECONDARY,,,,,,,0.9008513017522437,0,mean,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.2596736361470486,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.009129801150826134,0.2505438349962224,log_ridge_harq,4,True,SECONDARY,,,,,,,3.5158752680060634,0,mean,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25301147004994373,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0011963419380448968,0.25181512811189877,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4728409893072209,0,mean,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25181512811189877,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.009280872024461158,0.26109600013636,lightgbm_qlike,4,True,SECONDARY,,,,,,,-3.6855895410449797,0,mean,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.2620341744183319,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013188100675459447,0.2596736361470486,log_ridge_harq,4,True,SECONDARY,,,,,,,0.9008513017522437,0,median,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.2596736361470486,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012276435922768392,0.2505438349962224,log_ridge_harq,4,True,SECONDARY,,,,,,,3.5158752680060634,0,median,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25301147004994373,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003868503852047539,0.25181512811189877,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4728409893072209,0,median,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25181512811189877,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,6.0856403144182725e-05,0.26109600013636,lightgbm_qlike,4,True,SECONDARY,,,,,,,-3.6855895410449797,0,median,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.2620341744183319,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023605382712832876,0.2596736361470486,log_ridge_harq,4,True,SECONDARY,,,,,,,0.9008513017522437,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.2596736361470486,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.009129801150826134,0.2505438349962224,log_ridge_harq,4,True,SECONDARY,,,,,,,3.5158752680060634,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25301147004994373,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0011963419380448968,0.25181512811189877,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.4728409893072209,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
54,9750,3510,9,0,9750,6240,two-sided,0.25181512811189877,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.009280872024461158,0.26109600013636,lightgbm_qlike,4,True,SECONDARY,,,,,,,-3.6855895410449797,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_3,insufficient finite sessions
96,9750,6240,16,0,9750,3510,two-sided,0.13679157511553502,5,9999,20260907,0.004257955233033223,-0.005261395910166196,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,9.62473337714452e-05,0.13669532778176358,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9640,1.0,0.9641,0.07036057132184793,0,mean,COMPUTED,leave_block_3_out,
96,9750,6240,16,0,9750,3510,two-sided,0.13669532778176358,5,9999,20260907,0.001396588236365415,-0.0014838982907494985,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00012535777648341705,0.13656997000528015,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8496,1.0,0.8497,0.09170597014372933,0,mean,COMPUTED,leave_block_3_out,
96,9750,6240,16,0,9750,3510,two-sided,0.1310252212275797,5,9999,20260907,0.007530788142397587,-0.00021552460958956365,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0038804297426892082,0.1271447914848905,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,440,0.1764,0.0441,2.9615899185922614,0,mean,COMPUTED,leave_block_3_out,
96,9750,6240,16,0,9750,3510,two-sided,0.1271447914848905,5,9999,20260907,0.0010184551280688038,-0.0031185867482736024,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0012678242515733549,0.12841261573646384,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2709,0.8130000000000001,0.271,-0.9971499711209321,0,mean,COMPUTED,leave_block_3_out,
96,9750,6240,16,0,9750,3510,two-sided,0.13679157511553502,5,9999,20260907,0.002448448474389575,-0.0006443835813346455,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001313311448185847,0.13669532778176358,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,780,0.1562,0.0781,0.07036057132184793,0,median,COMPUTED,leave_block_3_out,
