B1_over_B0,B1_over_B0_sign,B2_over_B1,B2_over_B1_sign,family,qlike_B0,qlike_B1,qlike_B2,rank,ranked_information_set,session_date
-0.0013235875439330247,-1,0.08298662138752566,1,log_ridge_harq,1.3657710059620551,1.3670945935059882,1.2841079721184625,1,B0,2026-08-31
-0.033268478067510654,-1,-0.007399168687608704,-1,log_ridge_harq,0.3977293872934831,0.43099786536099377,0.4383970340486025,2,B0,2026-08-17
6.56660030758649e-05,1,0.005004461923781456,1,log_ridge_harq,0.1915253945865536,0.19145972858347773,0.18645526665969628,3,B0,2026-08-10
0.0027132766075337322,1,0.001452850922363691,1,log_ridge_harq,0.17382502380095524,0.1711117471934215,0.16965889627105782,4,B0,2026-08-25
0.00868195195526339,1,0.0021148183559379363,1,log_ridge_harq,0.169661349741272,0.16097939778600862,0.15886457943007068,5,B0,2026-08-05
0.00829260292056544,1,-0.005320908454212264,-1,log_ridge_harq,0.15044825605996168,0.14215565313939624,0.1474765615936085,6,B0,2026-09-04
0.0012048094155744093,1,-0.0004096544194003293,-1,log_ridge_harq,0.14890483002574081,0.1477000206101664,0.14810967502956673,7,B0,2026-08-13
0.0013206641140758313,1,-0.001055329599120386,-1,log_ridge_harq,0.13643926945683515,0.13511860534275932,0.1361739349418797,8,B0,2026-08-11
-0.0024142077692009267,-1,-0.0029991971376485405,-1,log_ridge_harq,0.13042366686412504,0.13283787463332597,0.1358370717709745,9,B0,2026-08-20
0.0020208144782211945,1,0.00011362151632896,1,log_ridge_harq,0.1298996706840267,0.1278788562058055,0.12776523468947654,10,B0,2026-08-04
-0.0013235875439330247,-1,0.08298662138752566,1,log_ridge_harq,1.3657710059620551,1.3670945935059882,1.2841079721184625,1,B1,2026-08-31
-0.033268478067510654,-1,-0.007399168687608704,-1,log_ridge_harq,0.3977293872934831,0.43099786536099377,0.4383970340486025,2,B1,2026-08-17
6.56660030758649e-05,1,0.005004461923781456,1,log_ridge_harq,0.1915253945865536,0.19145972858347773,0.18645526665969628,3,B1,2026-08-10
0.0027132766075337322,1,0.001452850922363691,1,log_ridge_harq,0.17382502380095524,0.1711117471934215,0.16965889627105782,4,B1,2026-08-25
0.00868195195526339,1,0.0021148183559379363,1,log_ridge_harq,0.169661349741272,0.16097939778600862,0.15886457943007068,5,B1,2026-08-05
0.0012048094155744093,1,-0.0004096544194003293,-1,log_ridge_harq,0.14890483002574081,0.1477000206101664,0.14810967502956673,6,B1,2026-08-13
0.00829260292056544,1,-0.005320908454212264,-1,log_ridge_harq,0.15044825605996168,0.14215565313939624,0.1474765615936085,7,B1,2026-09-04
0.0013206641140758313,1,-0.001055329599120386,-1,log_ridge_harq,0.13643926945683515,0.13511860534275932,0.1361739349418797,8,B1,2026-08-11
-0.0024142077692009267,-1,-0.0029991971376485405,-1,log_ridge_harq,0.13042366686412504,0.13283787463332597,0.1358370717709745,9,B1,2026-08-20
0.0020208144782211945,1,0.00011362151632896,1,log_ridge_harq,0.1298996706840267,0.1278788562058055,0.12776523468947654,10,B1,2026-08-04
-0.0013235875439330247,-1,0.08298662138752566,1,log_ridge_harq,1.3657710059620551,1.3670945935059882,1.2841079721184625,1,B2,2026-08-31
-0.033268478067510654,-1,-0.007399168687608704,-1,log_ridge_harq,0.3977293872934831,0.43099786536099377,0.4383970340486025,2,B2,2026-08-17
6.56660030758649e-05,1,0.005004461923781456,1,log_ridge_harq,0.1915253945865536,0.19145972858347773,0.18645526665969628,3,B2,2026-08-10
0.0027132766075337322,1,0.001452850922363691,1,log_ridge_harq,0.17382502380095524,0.1711117471934215,0.16965889627105782,4,B2,2026-08-25
0.00868195195526339,1,0.0021148183559379363,1,log_ridge_harq,0.169661349741272,0.16097939778600862,0.15886457943007068,5,B2,2026-08-05
0.0012048094155744093,1,-0.0004096544194003293,-1,log_ridge_harq,0.14890483002574081,0.1477000206101664,0.14810967502956673,6,B2,2026-08-13
0.00829260292056544,1,-0.005320908454212264,-1,log_ridge_harq,0.15044825605996168,0.14215565313939624,0.1474765615936085,7,B2,2026-09-04
0.0013206641140758313,1,-0.001055329599120386,-1,log_ridge_harq,0.13643926945683515,0.13511860534275932,0.1361739349418797,8,B2,2026-08-11
-0.0024142077692009267,-1,-0.0029991971376485405,-1,log_ridge_harq,0.13042366686412504,0.13283787463332597,0.1358370717709745,9,B2,2026-08-20
0.0020208144782211945,1,0.00011362151632896,1,log_ridge_harq,0.1298996706840267,0.1278788562058055,0.12776523468947654,10,B2,2026-08-04
-0.02933750444271932,-1,-0.07351643887727399,-1,lightgbm_qlike,1.2863554862669042,1.3156929907096235,1.3892094295868975,1,B0,2026-08-31
-0.02268364801251832,-1,0.0014911675940606495,1,lightgbm_qlike,0.38274337059572755,0.40542701860824587,0.4039358510141852,2,B0,2026-08-17
0.02586846608896859,1,0.002787801534544665,1,lightgbm_qlike,0.1786161446536765,0.15274767856470792,0.14995987703016325,3,B0,2026-09-04
-0.0029483955757455826,-1,0.012757787262815873,1,lightgbm_qlike,0.17167620459752728,0.17462460017327286,0.161866812910457,4,B0,2026-08-10
0.01839137982612754,1,0.0004968944093061145,1,lightgbm_qlike,0.16857598658130699,0.15018460675517945,0.14968771234587333,5,B0,2026-08-05
0.0023898372683834324,1,0.006749120959701094,1,lightgbm_qlike,0.1670655566428191,0.16467571937443568,0.15792659841473458,6,B0,2026-08-13
0.004520094356226356,1,0.0013185573870105882,1,lightgbm_qlike,0.16221452342723078,0.15769442907100442,0.15637587168399383,7,B0,2026-08-25
0.0037543837850472217,1,-0.00012723384671661786,-1,lightgbm_qlike,0.13319630787288841,0.1294419240878412,0.1295691579345578,8,B0,2026-08-11
0.003868503852047539,1,0.0004371347973499695,1,lightgbm_qlike,0.1327763835337943,0.12890787968174677,0.1284707448843968,9,B0,2026-09-03
-0.0005856924504209909,-1,-0.002407001201767761,-1,lightgbm_qlike,0.12447415136919975,0.12505984381962074,0.1274668450213885,10,B0,2026-08-20
-0.02933750444271932,-1,-0.07351643887727399,-1,lightgbm_qlike,1.2863554862669042,1.3156929907096235,1.3892094295868975,1,B1,2026-08-31
-0.02268364801251832,-1,0.0014911675940606495,1,lightgbm_qlike,0.38274337059572755,0.40542701860824587,0.4039358510141852,2,B1,2026-08-17
-0.0029483955757455826,-1,0.012757787262815873,1,lightgbm_qlike,0.17167620459752728,0.17462460017327286,0.161866812910457,3,B1,2026-08-10
0.0023898372683834324,1,0.006749120959701094,1,lightgbm_qlike,0.1670655566428191,0.16467571937443568,0.15792659841473458,4,B1,2026-08-13
0.004520094356226356,1,0.0013185573870105882,1,lightgbm_qlike,0.16221452342723078,0.15769442907100442,0.15637587168399383,5,B1,2026-08-25
0.02586846608896859,1,0.002787801534544665,1,lightgbm_qlike,0.1786161446536765,0.15274767856470792,0.14995987703016325,6,B1,2026-09-04
0.01839137982612754,1,0.0004968944093061145,1,lightgbm_qlike,0.16857598658130699,0.15018460675517945,0.14968771234587333,7,B1,2026-08-05
0.0037543837850472217,1,-0.00012723384671661786,-1,lightgbm_qlike,0.13319630787288841,0.1294419240878412,0.1295691579345578,8,B1,2026-08-11
0.003868503852047539,1,0.0004371347973499695,1,lightgbm_qlike,0.1327763835337943,0.12890787968174677,0.1284707448843968,9,B1,2026-09-03
-0.0005856924504209909,-1,-0.002407001201767761,-1,lightgbm_qlike,0.12447415136919975,0.12505984381962074,0.1274668450213885,10,B1,2026-08-20
-0.02933750444271932,-1,-0.07351643887727399,-1,lightgbm_qlike,1.2863554862669042,1.3156929907096235,1.3892094295868975,1,B2,2026-08-31
-0.02268364801251832,-1,0.0014911675940606495,1,lightgbm_qlike,0.38274337059572755,0.40542701860824587,0.4039358510141852,2,B2,2026-08-17
