session_date,forecast__log_ridge_harq__B0,loss__log_ridge_harq__B0,forecast__log_ridge_harq__B1,loss__log_ridge_harq__B1,forecast__log_ridge_harq__B2,loss__log_ridge_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2025-12-17,2.956422075901511e-06,0.23802606298424253,2.9899843250942366e-06,0.24097025916634177,3.0520889158967945e-06,0.24031314230933387,2.757309488740614e-06,0.24825616487288626,2.6850284016008006e-06,0.24901727791501052,2.7769609357202267e-06,0.2495977313411262,2.721101630489426e-06
2025-12-18,2.526614779014122e-06,0.2580232184286541,2.539623471740372e-06,0.2582070093421979,2.5746492996858727e-06,0.26266894378355315,2.3396792872661455e-06,0.2587521101770887,2.241297898885713e-06,0.2618992622247364,2.303249792777423e-06,0.26338395349495275,2.0811544970824185e-06
2025-12-19,1.8109636850923145e-06,0.35773320559026794,1.7673594379078621e-06,0.3547545685673538,1.802128442919277e-06,0.35552069561780386,1.6552693162613155e-06,0.3467655579675579,1.5567898214690465e-06,0.344780592593897,1.6166203129499946e-06,0.3468890613805929,1.5511843019653063e-06
2025-12-22,1.302816711436331e-06,0.33301892748753087,1.243935721304246e-06,0.3296393221382325,1.2544760571750231e-06,0.3305992900890463,1.261741256574889e-06,0.345786998650461,1.2072433825838523e-06,0.3410055763843289,1.2227928432758993e-06,0.34165513417438803,1.032809085269551e-06
2025-12-23,1.0605820991284786e-06,0.3300769124408755,1.0397859158256977e-06,0.3292688040184331,1.0714066893862697e-06,0.3299153285127262,1.0817485512446506e-06,0.3551976631066855,1.0080950444377925e-06,0.3511905868137044,1.0641560978261061e-06,0.3591590431976997,8.645761804261307e-07
2025-12-24,8.978908668092321e-07,0.28219666563724327,9.313490078918971e-07,0.27971647697785607,9.687056861684558e-07,0.2761966164449679,9.416650702738447e-07,0.2945669950657466,8.724920068170262e-07,0.28386482905548754,9.478196639158866e-07,0.2874024684972131,9.279811780321763e-07
2025-12-26,7.65124226243437e-07,0.3717801516640842,7.686703422279087e-07,0.3720943045851793,7.880385239384986e-07,0.36999687751510285,7.744100837424867e-07,0.37717097729454513,7.656849936221541e-07,0.3683423452219052,7.923253765642575e-07,0.386445072171368,6.608615732353664e-07
2025-12-29,9.6368639645839e-07,0.2913766680735858,9.556170685250754e-07,0.2917095761846584,9.888676101055623e-07,0.29312023440947904,8.738058422488593e-07,0.294422256515216,8.782813888466874e-07,0.2994841945891099,9.035991831852739e-07,0.2992948333931057,7.567698672318598e-07
2025-12-30,7.642035890418001e-07,0.2861498592400669,7.752788889758018e-07,0.28828052876612076,7.997919780686574e-07,0.28884349721444547,7.751785745751136e-07,0.3097393555373092,7.420119651385644e-07,0.295778039961561,7.644965886630938e-07,0.2943633853048881,6.294661688632783e-07
2025-12-31,6.52877160971977e-07,0.3140206886314053,6.810338864307325e-07,0.3132401768631818,7.104432585081308e-07,0.3195000013854581,6.791489738474511e-07,0.32027178549807456,6.708805374908381e-07,0.3283438345603403,6.969559303248405e-07,0.32908517220113015,6.06019263442645e-07
2026-01-02,2.2870547111119047e-06,0.25684152724129045,2.2254277790427696e-06,0.25801552642073056,2.290726874299086e-06,0.256271104457912,1.8749463381976225e-06,0.3004561172840069,1.9862407371040042e-06,0.2735090592658033,1.8941755990009837e-06,0.3032405420330025,2.3452871749296573e-06
2026-01-05,1.541402815341128e-06,0.2869240385897532,1.5226693917575419e-06,0.28420536636798754,1.5475886713368052e-06,0.27954631010920056,1.4300580544541066e-06,0.2812752321464034,1.4311400572557246e-06,0.2804881898974555,1.3910614083002513e-06,0.2776280698919994,1.3207899528555743e-06
2026-01-06,1.5767819486607433e-06,0.3539341285775153,1.5879101993545804e-06,0.3507108303843158,1.6111347962103557e-06,0.343082083650239,1.6181345061931634e-06,0.3659838268667656,1.5689531064822623e-06,0.37311656740129795,1.5805930718652218e-06,0.3576624077375776,1.9125891073636182e-06
2026-01-07,1.69816885847373e-06,0.37092491097956226,1.7405407144172745e-06,0.3697050042437362,1.7534189732344404e-06,0.3749563278129062,1.6221795500032626e-06,0.3680840191820623,1.6172023945859176e-06,0.36972523683578223,1.609636036670974e-06,0.3692525009993189,1.7902909742394885e-06
2026-01-08,1.7809878209802143e-06,0.2914671946251732,1.8252612703470618e-06,0.29302995836304613,1.8554814830889562e-06,0.2949847151681951,1.6848896140966208e-06,0.2784822840707479,1.6682150327703272e-06,0.27761687119543216,1.6986898884274112e-06,0.2775936659922947,1.5072951631946273e-06
2026-01-09,1.7125003904314932e-06,0.32064802582782076,1.6534852846506322e-06,0.31504732550057063,1.6721914813076716e-06,0.31416495079469225,1.5705185746640087e-06,0.30313366371901634,1.535926723476731e-06,0.30038226393005607,1.5570433818441441e-06,0.29940185229376487,1.498710899707084e-06
